logz logzerr logvol nlive logl logwt insert_order
-1.744683667964653523e+03 3.801254205537096453e+01 -1.380000000000000948e-01 1.000000000000000000e+03 -1.735584598965773466e+03 -1.742630854203089029e+03 2.919999999999999818e-01
-1.742510077268379973e+03 3.283689904355011890e+01 -1.390000000000000957e-01 1.000000000000000000e+03 -1.696461681198607948e+03 -1.703508936435923488e+03 4.660000000000000253e-01
-1.703508936435923488e+03 1.087354648635777110e+01 -1.400000000000000966e-01 1.000000000000000000e+03 -1.693240489759611819e+03 -1.700288744996927335e+03 8.860000000000000098e-01
-1.700249574852325168e+03 1.121737729223547753e+01 -1.410000000000000975e-01 1.000000000000000000e+03 -1.691500386437736097e+03 -1.698549641675051589e+03 1.637999999999999901e+00
-1.698381845323583548e+03 1.201399157231874248e+01 -1.420000000000000984e-01 1.000000000000000000e+03 -1.688718078019932136e+03 -1.695768333257247605e+03 2.419999999999999929e-01
-1.695697616915811523e+03 1.272092617398980963e+01 -1.430000000000000993e-01 1.000000000000000000e+03 -1.670650299721362444e+03 -1.677701554958677889e+03 9.559999999999999609e-01
-1.677701554943387919e+03 1.830843032072201026e+01 -1.440000000000001001e-01 1.000000000000000000e+03 -1.665582168346833669e+03 -1.672634423584149090e+03 2.599999999999999881e-02
-1.672628142881100757e+03 1.915615695101740812e+01 -1.450000000000001010e-01 1.000000000000000000e+03 -1.652362482176478352e+03 -1.659415737413793750e+03 4.400000000000000022e-01
-1.659415735586009987e+03 2.291928192214846760e+01 -1.460000000000001019e-01 1.000000000000000000e+03 -1.629833819217805740e+03 -1.636888074455121341e+03 1.502000000000000002e+00
-1.636888074454956723e+03 2.841991556199043245e+01 -1.470000000000001028e-01 1.000000000000000000e+03 -1.628624670441296757e+03 -1.635679925678612335e+03 4.699999999999999734e-01
-1.635418523553338218e+03 1.206116428028430043e+01 -1.480000000000001037e-01 1.000000000000000000e+03 -1.611670323332049520e+03 -1.618726578569365074e+03 1.846000000000000085e+00
-1.618726578513029835e+03 1.523652781724067928e+01 -1.490000000000001046e-01 1.000000000000000000e+03 -1.576656485766730839e+03 -1.583713741004046369e+03 1.779999999999999916e-01
-1.583713741004046369e+03 2.386045503643225274e+01 -1.500000000000001055e-01 1.000000000000000000e+03 -1.574702815044262252e+03 -1.581761070281577759e+03 1.042000000000000037e+00
-1.581628381465339771e+03 2.366544711302742954e+01 -1.510000000000001064e-01 1.000000000000000000e+03 -1.532353403550913526e+03 -1.539412658788229010e+03 4.060000000000000275e-01
-1.539412658788229010e+03 3.003311755828005758e+01 -1.520000000000001072e-01 1.000000000000000000e+03 -1.521546512874396967e+03 -1.528606768111712427e+03 1.754000000000000004e+00
-1.528606747832228393e+03 4.215358858486338178e+00 -1.530000000000001081e-01 1.000000000000000000e+03 -1.450861407789727082e+03 -1.457922663027042518e+03 1.379999999999999893e+00
-1.457922663027042518e+03 3.667519603682165297e+01 -1.540000000000001090e-01 1.000000000000000000e+03 -1.426023663545363888e+03 -1.433085918782679300e+03 1.502000000000000002e+00
-1.433085918782662930e+03 4.546023876113124373e+01 -1.550000000000001099e-01 1.000000000000000000e+03 -1.402261594353358987e+03 -1.409324849590674376e+03 6.139999999999999902e-01
-1.409324849590626400e+03 1.487670873689901896e+01 -1.560000000000001108e-01 1.000000000000000000e+03 -1.367092756480128173e+03 -1.374157011717443766e+03 1.282000000000000028e+00
-1.374157011717443766e+03 2.708243893406164560e+01 -1.570000000000001117e-01 1.000000000000000000e+03 -1.353635394822038279e+03 -1.360700650059353848e+03 4.259999999999999898e-01
