weight logl sigma l k
8.379201564779734828e-05 3.378240280306438592e+01 3.506891785386289651e-01 2.099227640629985209e-02 4.970910965918400315e-01
8.370977576174095888e-05 3.378242084469877682e+01 3.398136986978412821e-01 2.121955825805829296e-02 5.133718447012973751e-01
8.366100899992324059e-05 3.378283810544392907e+01 3.451432255604247601e-01 2.099799975511291994e-02 4.949789978772748400e-01
8.360552038161412551e-05 3.378317462996500353e+01 3.441696217062061858e-01 1.998946704669300398e-02 5.025345866002860484e-01
8.355712611321958498e-05 3.378359562178630426e+01 3.467139329530343206e-01 1.999824814884198013e-02 4.987977977251297212e-01
8.349774559929598475e-05 3.378388471146305960e+01 3.598873026858707691e-01 2.086668025530878309e-02 5.041224745561494469e-01
8.342242923412422520e-05 3.378398228765050249e+01 3.364753990521163751e-01 2.026362574703514940e-02 4.980428030551273255e-01
8.336675443565934513e-05 3.378431468080324862e+01 3.502222406387993092e-01 1.993536112366936161e-02 5.004674076303526897e-01
8.329970698235689716e-05 3.378451011032939277e+01 3.591900914550920088e-01 2.061075331759086582e-02 5.247223918685520738e-01
8.321860351185426268e-05 3.378453600151607361e+01 3.536421401067983972e-01 2.084488487159695883e-02 5.237085033348808372e-01
8.318074874078034081e-05 3.378508101450783840e+01 3.426297138635203687e-01 2.120727900231497709e-02 5.047167749964222017e-01
8.310786413423682515e-05 3.378520441075306735e+01 3.680187466576443356e-01 2.022564831024313906e-02 5.000351025762913570e-01
8.303201758370062295e-05 3.378529136621467899e+01 3.309889924490163615e-01 2.088330674719971261e-02 4.995047284757693218e-01
8.294908772687130784e-05 3.378529209748978701e+01 3.596178326989092344e-01 1.989764957735475071e-02 5.021445950661486135e-01
8.287049980824815843e-05 3.378534422485694222e+01 3.407833580391930739e-01 2.079682819416246026e-02 5.268024519352797475e-01
8.278803027995534924e-05 3.378534856788640184e+01 3.414649834018992913e-01 2.006667790063968934e-02 5.006809495171712365e-01
8.271347968185279744e-05 3.378544766247276243e+01 3.425198385800693468e-01 2.108378054874145494e-02 5.207899671401882147e-01
8.264970387112802327e-05 3.378567632011569799e+01 3.375631820475460398e-01 2.049788267950783047e-02 4.925885437403167422e-01
8.258148587238621648e-05 3.378585059220411324e+01 3.529312277014958199e-01 2.069917307569470177e-02 4.910731230112686529e-01
8.253778252223133844e-05 3.378632123725238046e+01 3.619669981690725180e-01 2.000402374040591985e-02 4.975348047659349793e-01
8.247365995673259489e-05 3.378654404789189414e+01 3.505168524577111921e-01 1.988544688343741804e-02 5.075375906456901509e-01
8.241617883144320279e-05 3.378684684146558936e+01 3.607031356769483943e-01 2.085154451250495131e-02 5.112381916882324795e-01
8.235187779958219254e-05 3.378706633781166602e+01 3.376240668200637396e-01 2.122360545904292128e-02 5.086892730336800561e-01
8.227550993902029829e-05 3.378713857157435996e+01 3.663776931278002191e-01 2.024979556830341920e-02 5.204475985280380135e-01
8.221110049080590564e-05 3.378735541419348465e+01 3.493640105850934208e-01 2.021519007354145511e-02 4.907713319902977656e-01
8.213529815917605843e-05 3.378743294387922447e+01 3.615048479027958006e-01 2.074965474006613270e-02 5.005250923348322223e-01
8.206393451458746232e-05 3.378756371144835668e+01 3.399265414145581921e-01 2.102434166641468233e-02 4.960452488631014178e-01
8.202419784185775037e-05 3.378807937814605111e+01 3.542855714230771502e-01 2.104580611157346598e-02 5.084361631548941496e-01
8.195456682169466474e-05 3.378823010934601712e+01 3.482803734909938331e-01 2.115870271183779155e-02 5.115465124643369110e-01
8.188101848892391748e-05 3.378833227829701968e+01 3.513108916288761319e-01 2.002884491644703682e-02 4.951918837486424807e-01
8.183855891787369182e-05 3.378881359173949761e+01 3.585316716391882541e-01 1.990698959760666548e-02 5.012971164406613278e-01
8.177832092296019194e-05 3.378907726187311766e+01 3.458018584528553818e-01 2.068943083751959011e-02 4.899186238487530098e-01
8.170894943689769718e-05 3.378922861487970408e+01 3.588244068094192385e-01 2.012406221473792695e-02 5.250161702816170672e-01
8.163280270566492468e-05 3.378929625391565139e+01 3.608763292202556983e-01 1.992229214862396847e-02 5.013203932600820423e-01
8.157022931960602216e-05 3.378952943741293780e+01 3.572828560648059759e-01 2.081184593100374874e-02 5.211666647299035837e-01
8.151427529391230603e-05 3.378984324067067746e+01 3.569617790252928580e-01 2.028672594712504357e-02 5.275285428414031585e-01
8.146358692905233219e-05 3.379022121304308257e+01 3.584061061233193013e-01 2.092764232843613917e-02 5.079215147214262149e-01
8.139916911239418419e-05 3.379043014427348623e+01 3.615032439148680998e-01 2.061723482345325514e-02 4.960716755673176825e-01
8.134978176044410940e-05 3.379082322971949282e+01 3.567922072188230986e-01 2.011802590673570507e-02 5.254330951413426209e-01
8.129289602081488390e-05 3.379112371169968299e+01 3.652676680703096923e-01 2.049797018580817518e-02 5.191365273526242774e-01
8.121314110092022387e-05 3.379114214907332325e+01 3.450293635618320587e-01 1.996735601923043876e-02 5.138249157247624099e-01
8.114340014882488793e-05 3.379128304039993225e+01 3.441664474742175406e-01 2.040466819604079551e-02 5.283200607923401737e-01
8.107342296919164135e-05 3.379142027928023140e+01 3.356556573945662092e-01 2.017272057933537643e-02 5.076321418835980648e-01
8.100764397787005853e-05 3.379160859909855219e+01 3.370037457796414282e-01 2.121244404408689777e-02 5.096167101799211618e-01
8.092828129781568349e-05 3.379162842516527121e+01 3.491400530223812693e-01 2.005446043528686870e-02 5.231624413840757493e-01
8.085394371949939036e-05 3.379170944184012626e+01 3.368524227159573892e-01 2.080669637794948373e-02 4.936511146173680475e-01
8.078213852516067555e-05 3.379182096201476782e+01 3.482064066968305616e-01 1.991207955380503922e-02 5.101462754563285129e-01
8.073139144785276659e-05 3.379219256786120695e+01 3.475856611234448557e-01 2.027482953440294666e-02 5.278586722878383375e-01
8.069739913110562457e-05 3.379277142467940109e+01 3.586519474829736320e-01 2.078112171624600310e-02 5.203746385279848230e-01
8.062960184309265913e-05 3.379293092939225573e+01 3.504819910100893665e-01 2.054961460276978277e-02 4.892833587624942360e-01
8.055957514767793641e-05 3.379306205344006742e+01 3.679408026013085697e-01 2.022996776342217418e-02 5.006356512906114942e-01
8.049755968975309242e-05 3.379329194833354677e+01 3.553845665831879552e-01 2.071818574043989350e-02 5.251056487079243107e-01
8.046440298274815789e-05 3.379387996643517056e+01 3.284699262231383643e-01 2.067378215791031495e-02 5.051131964842985322e-01
8.040912791535667408e-05 3.379419277980778702e+01 3.290171092294138511e-01 2.075177464692061144e-02 5.158995598768991719e-01
8.034557794091260635e-05 3.379440213448992836e+01 3.460577791185137086e-01 2.069796929099762886e-02 5.281216201719963754e-01
8.027000608463854615e-05 3.379446110672715520e+01 3.451241144939697358e-01 2.005999076211163398e-02 4.975100133618116094e-01
8.020745605143732293e-05 3.379468155755512271e+01 3.566445316715004532e-01 2.014725993880830610e-02 4.922788509496114906e-01
8.013644524815478562e-05 3.379479582623201850e+01 3.406455552088333283e-01 2.036318288740065346e-02 4.923268216568743028e-01
8.006486721296415712e-05 3.379490222506416330e+01 3.527850968629210326e-01 2.022068740154598504e-02 5.274790659482239130e-01
7.999255469227608195e-05 3.379499864277791232e+01 3.467038699591359907e-01 2.023394593124684324e-02 5.268778020374232929e-01
7.991309350415686961e-05 3.379500479177194450e+01 3.454421131823529612e-01 2.069063760249112080e-02 5.281508320871168838e-01
7.985789380694530452e-05 3.379531380650188055e+01 3.446582535116731183e-01 2.037776883292189561e-02 4.902807886002912285e-01
7.979898493194452643e-05 3.379557586300531113e+01 3.385987953105138448e-01 2.060619239509976428e-02 4.919112362121410564e-01
7.971945713019197642e-05 3.379557876439635322e+01 3.509672883386361075e-01 2.105110218789554843e-02 5.168912805171126390e-01
7.965246185028666858e-05 3.379573802301254659e+01 3.565557244327602904e-01 1.987021417261997797e-02 5.070041809020192636e-01
7.958494977307103827e-05 3.379589008055263832e+01 3.574933185917750778e-01 2.033436887514476071e-02 5.272585321217090337e-01
7.953750968218223632e-05 3.379629380907145730e+01 3.665425253902400149e-01 2.031957963195351463e-02 4.985471777727872311e-01
7.946247955096711170e-05 3.379635003370208324e+01 3.492893362419050574e-01 2.103351997819438018e-02 5.194403251795701726e-01
7.939002082171158024e-05 3.379643775678971451e+01 3.682038863812683860e-01 2.031287762333336411e-02 5.020048218236131676e-01
7.932770779613807334e-05 3.379665255113792455e+01 3.638491907065025122e-01 2.069204685972100138e-02 5.047177851860472630e-01
7.925671957594985259e-05 3.379675727754636227e+01 3.364503385322881179e-01 2.034415025938123359e-02 5.221777955001196680e-01
7.918193597050124420e-05 3.379681327040688643e+01 3.477837680138248788e-01 2.029117453493289175e-02 4.903896340786670360e-01
7.914107052440556324e-05 3.379729704161729842e+01 3.555988843795632182e-01 2.073714422717747724e-02 5.243590014145783629e-01
7.908119624522677192e-05 3.379754020399565206e+01 3.387940390574374350e-01 2.087725101247209225e-02 5.246255175921746838e-01
7.902869113362689436e-05 3.379787604422170944e+01 3.455437056438009913e-01 2.100922926997583762e-02 4.961964012611588815e-01
7.895978676556137884e-05 3.379800377336562178e+01 3.312303683623286088e-01 2.097120076878126668e-02 5.167835820367864264e-01
7.888112165903127086e-05 3.379800700879009412e+01 3.525526521482297282e-01 2.022232597265066767e-02 4.908231057246953966e-01
7.880554631537377362e-05 3.379804845788132184e+01 3.418131412809607417e-01 2.110366164190164567e-02 4.991416102327090321e-01
7.872873365620282869e-05 3.379807327120738591e+01 3.424752479661952731e-01 2.067918999474506817e-02 4.906790602183838113e-01
7.865230187398361984e-05 3.379810197516817993e+01 3.612114584889321578e-01 1.988952351866286883e-02 5.104826327362500527e-01
7.857538727210705511e-05 3.379812359014668743e+01 3.369556963312317910e-01 2.017161706977293328e-02 5.031997306215910681e-01
7.850022663738997748e-05 3.379816659066621298e+01 3.581257234088763286e-01 2.056282141039306524e-02 5.256087009296418477e-01
7.842838376567628947e-05 3.379825097844549475e+01 3.439351894828288070e-01 2.115367399655566916e-02 5.023146255428196927e-01
7.835763097300603051e-05 3.379834843879498862e+01 3.444628463298832766e-01 2.052948440224395751e-02 4.897777212667636659e-01
7.828599829324162400e-05 3.379843384450100530e+01 3.479854987104204489e-01 1.997331018378289968e-02 5.005679824265369948e-01
7.821633152267255264e-05 3.379854354752903589e+01 3.484485363381584211e-01 2.109423986417321983e-02 5.015931929253460986e-01
7.814467142272647456e-05 3.379862694935413003e+01 3.651801481118555626e-01 1.996891655101960122e-02 5.136016169756250083e-01
7.808986546348174133e-05 3.379892536361533928e+01 3.681965959783390918e-01 2.032725587340353246e-02 5.153332495835422078e-01
7.801292117452566751e-05 3.379893954783530319e+01 3.321423236063220097e-01 2.044176010884835026e-02 5.007002166985704550e-01
7.794918265902291198e-05 3.379912218877839791e+01 3.600450069721935487e-01 2.084496338370870824e-02 5.129697043185905692e-01
7.787983505335688392e-05 3.379923214132431042e+01 3.630105517920104718e-01 2.068636114722764707e-02 5.160733964771716531e-01
7.782158809963497543e-05 3.379948395347528844e+01 3.620785442571319290e-01 1.993581661412553371e-02 5.155360560091966082e-01
7.776838207898034347e-05 3.379980002734987465e+01 3.364307034241832972e-01 2.019319134648776479e-02 5.155684181427770962e-01
7.769788312383768775e-05 3.379989309156052002e+01 3.411643171689780485e-01 2.108267745880421790e-02 4.984356364561968733e-01
7.762487889296796673e-05 3.379995305887892698e+01 3.547103057645628055e-01 1.987824675252612000e-02 5.067751147496334374e-01
7.754970441709600943e-05 3.379998415688287139e+01 3.557842660751351360e-01 1.996276689746839805e-02 4.982579696036968375e-01
7.748943462205824882e-05 3.380020667839005455e+01 3.459635404499831757e-01 2.065175094292616420e-02 5.282792773162950928e-01
7.743097435867038914e-05 3.380045196483685288e+01 3.570751383925017675e-01 2.046814402700474975e-02 4.910612140607957254e-01
7.739907105359875039e-05 3.380103985741367012e+01 3.320767397383309616e-01 2.103254995335127053e-02 5.158326412111846615e-01
7.737722216936088551e-05 3.380175752884863982e+01 3.533647745875516666e-01 1.988998579481245782e-02 5.055550836853710539e-01
7.732429672848337133e-05 3.380207330230297202e+01 3.370538022635514164e-01 2.099141830366628089e-02 4.970386471289515717e-01
7.726176851026424696e-05 3.380226432613125098e+01 3.516112791705829355e-01 1.989836000030665436e-02 5.060075964103784019e-01
7.719521728099692809e-05 3.380240258157441247e+01 3.526309962422376487e-01 2.052419910671583053e-02 5.282746823869606256e-01
7.713067388066913665e-05 3.380256612563555052e+01 3.309652850412639902e-01 2.072124637603526762e-02 5.192027242059126246e-01
7.709126348560921022e-05 3.380305503886552287e+01 3.368095732713833335e-01 2.096676381777743542e-02 5.218591561623349140e-01
7.701548739594008875e-05 3.380307161542245353e+01 3.685510215410109924e-01 2.012575091259106996e-02 5.053778502332267886e-01
7.694249766449463910e-05 3.380312343807543130e+01 3.675276700197264712e-01 2.013183282238214383e-02 5.020127536157840131e-01
7.686904280812789083e-05 3.380316830997873012e+01 3.552885406330381635e-01 1.987679397857401026e-02 5.091007583263046365e-01
7.680487477419839612e-05 3.380333319054312824e+01 3.324403350995405182e-01 2.079758545903446360e-02 4.978318507422318517e-01
7.674510608098871769e-05 3.380355469879867769e+01 3.573774497959190666e-01 2.006598080733442910e-02 4.947103528071339906e-01
7.667913104755259964e-05 3.380369466470318685e+01 3.457014481478344337e-01 2.088868521406022152e-02 4.933776438072025594e-01
7.661039454350282191e-05 3.380379784532310339e+01 3.319544800115724614e-01 2.108954381260249797e-02 5.113580626818370334e-01
7.655829492408681492e-05 3.380411755457168965e+01 3.585960960816615972e-01 2.080899642319423287e-02 4.995588513134942010e-01
7.648262959081728279e-05 3.380412872965868587e+01 3.349897283791545832e-01 2.096566039166049278e-02 4.978886802310995008e-01
7.640749448143218888e-05 3.380414586544964095e+01 3.501455146622019510e-01 2.061664971776945229e-02 5.281091955479325639e-01
7.633194418158445037e-05 3.380415659500749825e+01 3.292788564305565435e-01 2.067442378349352780e-02 5.152855127737001606e-01
7.625717216278824232e-05 3.380417655099685703e+01 3.506220532058340056e-01 2.107197409591625090e-02 5.148636121227243567e-01
7.618279613325943896e-05 3.380420074345423131e+01 3.383294179977722194e-01 2.119805734001409606e-02 5.074138725791733640e-01
7.614885845810233703e-05 3.380475516730908225e+01 3.611715938940146531e-01 2.006399188263895475e-02 5.216480474347973129e-01
7.608280980459250443e-05 3.380488742857366447e+01 3.671323406224022978e-01 2.021652951987159413e-02 5.002411257836824054e-01
7.601440144694699525e-05 3.380498789383932490e+01 3.399739092010211072e-01 2.086242787870365781e-02 4.935490690206353892e-01
7.594623183003462860e-05 3.380509069276803302e+01 3.378035774866833818e-01 2.014016207262143282e-02 5.139243339815545708e-01
7.587114556796590388e-05 3.380510152710758121e+01 3.603889479231286996e-01 2.008408175492673933e-02 5.225965020747003198e-01
7.580393241954328800e-05 3.380521524896994379e+01 3.612071511270999458e-01 1.990523239130734603e-02 5.120976747970582554e-01
7.572841916588488075e-05 3.380521858708065963e+01 3.663981218341667012e-01 2.013787631956243107e-02 4.999588674403793731e-01
7.567841853178055179e-05 3.380555810652796822e+01 3.439274228458194527e-01 2.066360186311188077e-02 4.905650405920171653e-01
7.562223753599720791e-05 3.380581546601568732e+01 3.562180017961221190e-01 2.088092422215331867e-02 4.995451612575558253e-01
7.556641719116408953e-05 3.380607704622525489e+01 3.568771804023490590e-01 2.046221699211997827e-02 4.911824100438460516e-01
7.550601694923549090e-05 3.380627742655286738e+01 3.536478839455273193e-01 2.089212838906467917e-02 4.971492603066855476e-01
7.544117181984445612e-05 3.380641825012290269e+01 3.505838010709672048e-01 2.105274921719620454e-02 5.019585949884629583e-01
7.539560981707706284e-05 3.380681412686253395e+01 3.578475658234257506e-01 2.041091765066979646e-02 5.265857829924560640e-01
7.534885057364605968e-05 3.380719374924056808e+01 3.366490791368447755e-01 2.052719813614794706e-02 4.940271762468994021e-01
7.530333585008991990e-05 3.380758951340408203e+01 3.492283417969484494e-01 2.021902338280877343e-02 4.915915805377957803e-01
7.523003204871084944e-05 3.380761559236323421e+01 3.472801662475216156e-01 2.009778725333479649e-02 4.952893864811638847e-01
7.516650263400037125e-05 3.380777076680095661e+01 3.387541232908001798e-01 2.010402053129725641e-02 5.118542207202302352e-01
7.509547732327468133e-05 3.380782541367788951e+01 3.325840790085272114e-01 2.033924211377412250e-02 5.132989914814624077e-01
7.502652482628415322e-05 3.380790679414374722e+01 3.404289037973338705e-01 2.085611456946689923e-02 5.249860180820014044e-01
7.496229068263171081e-05 3.380805027497781623e+01 3.333145771658325152e-01 2.104688642791753203e-02 5.164012438527734172e-01
7.489801121522646091e-05 3.380819241641843576e+01 3.533442902995645452e-01 2.071708148407435182e-02 4.925294778593579115e-01
7.482788990622773518e-05 3.380825575397592786e+01 3.305044000744651878e-01 2.084881101887886556e-02 5.171503591469828187e-01
7.476660063771652012e-05 3.380843634850560875e+01 3.561633668619681448e-01 2.089835094655444897e-02 5.006053605053604194e-01
7.469973370514911047e-05 3.380854160605645120e+01 3.481596684751242510e-01 2.112134480953722568e-02 5.048254081942558091e-01
7.463124665816200530e-05 3.380862435430303492e+01 3.661282786598055727e-01 2.053184977899660466e-02 5.041205560516899276e-01
7.456155606707673639e-05 3.380869011893938136e+01 3.325502007986268493e-01 2.088169174616308355e-02 5.196617133347937179e-01
7.449372151046990674e-05 3.380877992558839651e+01 3.374179315184501204e-01 2.019585412570464727e-02 5.171305929386492695e-01
7.444048130386571207e-05 3.380906497619643858e+01 3.495783964851389980e-01 2.024882617072075452e-02 4.911260801181319136e-01
7.438052962338319773e-05 3.380925928776102296e+01 3.502003573780211876e-01 2.107729860998967808e-02 5.144209349540967979e-01
7.431949907431405222e-05 3.380943843314477704e+01 3.546478192363591297e-01 2.056584731533625185e-02 5.269969799895708462e-01
7.425315203850373037e-05 3.380954530726025098e+01 3.519374543091607910e-01 1.992969349283698136e-02 5.158752872706487969e-01
7.418571883857736238e-05 3.380963674194758539e+01 3.554153848849505581e-01 2.039844348879475688e-02 4.906014977461418680e-01
7.411438706226708688e-05 3.380967474962292840e+01 3.310037019150290916e-01 2.057413844254105811e-02 5.009663081193632683e-01
7.405957865258399611e-05 3.380993496497967499e+01 3.306038549907773239e-01 2.092443027357618335e-02 5.157295841156928073e-01
7.399042580225973159e-05 3.381000078256464292e+01 3.435639655898744538e-01 2.002626923811122450e-02 5.029556961601451270e-01
7.393145191003258241e-05 3.381020341714089739e+01 3.483289914292936884e-01 2.021974294602113878e-02 4.918951046327163512e-01
7.387787967023649893e-05 3.381047853405578962e+01 3.431495678669728155e-01 2.002027884281540673e-02 5.138059546261528610e-01
7.382892077736655603e-05 3.381081561407492586e+01 3.504276109136748585e-01 1.991629700431885724e-02 5.122414015455007963e-01
7.376931224334614670e-05 3.381100790064853356e+01 3.679604064458684154e-01 2.041966551983517494e-02 5.101561900014713880e-01
7.370002312677333958e-05 3.381106819177281864e+01 3.357394057336308690e-01 2.059010907993073097e-02 5.239582368664920109e-01
7.362877620865722534e-05 3.381110100919899253e+01 3.618323887202440914e-01 2.064133746829391325e-02 4.986380592061476769e-01
7.356324382953323806e-05 3.381121057528230267e+01 3.389538859639777968e-01 2.066114599869862262e-02 5.260570739188282774e-01
7.350630509654536922e-05 3.381143626494751686e+01 3.584151658153409969e-01 2.080803237197123221e-02 5.181758050660685289e-01
7.344184877519462280e-05 3.381155899873101589e+01 3.526455438123843322e-01 2.077185910240978220e-02 5.247407009588713755e-01
7.338402555459428941e-05 3.381177135521990351e+01 3.687684992623945779e-01 2.016812777168626100e-02 5.081357267886771334e-01
7.332823454935327397e-05 3.381201080517601554e+01 3.403547876202314693e-01 2.085836424307898479e-02 4.936891758766198679e-01
7.327196392278555463e-05 3.381224313050820740e+01 3.357621188315497163e-01 2.019597811729263032e-02 5.081569599198684228e-01
7.320642169013496267e-05 3.381234822390815964e+01 3.391502990035544229e-01 2.019413604457991410e-02 4.989499270239506346e-01
7.313375366577955759e-05 3.381235508541900003e+01 3.470606477129076772e-01 2.027504878463933999e-02 4.914253778381907911e-01
7.306193770976274085e-05 3.381237262196719939e+01 3.605391258755781259e-01 2.008546050511312089e-02 5.221026032324932453e-01
7.299562029741978085e-05 3.381246452220426590e+01 3.528250955627158514e-01 2.048520726374547865e-02 5.279897026569783103e-01
7.293720916558914225e-05 3.381266400137334927e+01 3.325317714593560847e-01 2.086569690912998959e-02 4.990256687671335567e-01
7.287597282375572456e-05 3.381282407257407385e+01 3.487939837850053681e-01 2.050394645350531869e-02 4.898091213944201772e-01
7.280876858803239551e-05 3.381290147436867244e+01 3.465209305577904852e-01 2.018872988664570031e-02 4.932654534009062175e-01
7.273657817551423637e-05 3.381290947537944191e+01 3.532164118491763483e-01 1.993968167885674589e-02 5.169985998100565805e-01
7.266467139007129949e-05 3.381292039459066245e+01 3.308665656165494240e-01 2.069195713954935165e-02 5.004389574020702280e-01
7.259537737149878778e-05 3.381296632601613794e+01 3.564855425738244765e-01 1.989546192331074007e-02 5.124725462112024177e-01
7.252996439357732160e-05 3.381306485723672495e+01 3.675679143580661279e-01 2.007442810574547667e-02 5.115300699968656772e-01
7.246534241389190976e-05 3.381317349067614941e+01 3.345781684428207892e-01 2.029912476201033850e-02 5.164345014755451491e-01
7.240880141836719068e-05 3.381339293733654472e+01 3.594216523719533374e-01 2.014307348900844577e-02 4.942102784149371986e-01
7.234245882676891635e-05 3.381347629459186521e+01 3.688309561377916546e-01 2.020538052944374080e-02 5.095570429421424352e-01
7.227365952823487237e-05 3.381352481968703216e+01 3.298080238358734873e-01 2.087986785220740868e-02 5.144500897003208006e-01
7.220227099836049544e-05 3.381353657845647831e+01 3.432783022856905064e-01 2.104892154082190631e-02 4.980902213028911563e-01
7.213654598962281853e-05 3.381362587384282392e+01 3.422875792284501562e-01 2.093660903484039632e-02 5.235280772752274325e-01
7.206927357655265121e-05 3.381369286825189135e+01 3.422332937027726119e-01 2.008421491320037597e-02 5.177345574204335055e-01
7.201642656107175278e-05 3.381395931845756309e+01 3.306729328848038163e-01 2.063064980401741605e-02 5.012862330300830171e-01
7.194490887649098267e-05 3.381396575042421659e+01 3.633200135792654106e-01 2.067678657125374131e-02 5.137401728799565470e-01
7.187939220681451859e-05 3.381405468499626465e+01 3.355847295689345366e-01 2.024395482120278436e-02 5.031448375741843781e-01
7.181420296975802610e-05 3.381414734822250523e+01 3.473113989279095759e-01 2.011257041911991908e-02 4.951202792606038128e-01
7.177473842369578682e-05 3.381459766038898351e+01 3.673810739216297194e-01 2.015302728944097857e-02 5.152095244859388190e-01
7.171874018733310433e-05 3.381481716165485807e+01 3.578399430967304506e-01 2.086380960976318838e-02 5.022764346700522298e-01
7.165387282863933398e-05 3.381491228363449864e+01 3.291749208720974318e-01 2.059037500374738192e-02 5.089225935800703038e-01
7.160163365345711896e-05 3.381518296887682595e+01 3.398617652108727460e-01 2.096509790914746416e-02 5.224134964960994720e-01
7.153442397238998838e-05 3.381524386677884308e+01 3.673891742262712090e-01 2.043399626797973503e-02 5.123482482310699471e-01
7.147415571748885765e-05 3.381540100464287946e+01 3.476232595146251936e-01 2.108888679835217023e-02 5.021094137763270071e-01
7.141987422699735489e-05 3.381564125991283731e+01 3.672171547331801178e-01 2.011876193768494595e-02 5.032886856605738313e-01
7.138014975894596450e-05 3.381608489489318004e+01 3.576161562033158270e-01 2.076004317582384393e-02 4.972023506266611270e-01
7.131758364000124562e-05 3.381620799066402583e+01 3.432485431581823176e-01 2.116883286791067242e-02 5.058633832814465325e-01
7.127298671560590080e-05 3.381658246646928490e+01 3.451795537911071521e-01 2.112813053690033513e-02 5.151442364991229983e-01
7.120247117136504014e-05 3.381659260406007661e+01 3.519414935698513269e-01 2.105592009952357915e-02 5.069672265862010807e-01
7.113187997996204756e-05 3.381660069737529284e+01 3.622173891266193269e-01 2.023843565883762588e-02 5.230238793200996383e-01
7.106490669632297124e-05 3.381665871703724235e+01 3.415193430233845473e-01 2.114848482453978232e-02 5.151475261637885605e-01
7.101030497043085276e-05 3.381689008571950694e+01 3.487983601297504066e-01 2.026362726282099347e-02 5.269115189637504360e-01
7.096613921347557047e-05 3.381726792957756800e+01 3.453335873219144925e-01 2.073297923313989488e-02 4.914834978661715148e-01
7.092022072706190478e-05 3.381762067232132551e+01 3.500943360986871200e-01 2.061790732268693749e-02 5.275671091240720090e-01
7.086366104246116923e-05 3.381782284273879213e+01 3.414807344533609124e-01 2.007117933126072520e-02 5.036281860614693073e-01
7.080185705802646595e-05 3.381795030877026420e+01 3.421051087595048390e-01 2.028895791972834886e-02 4.936723655884944773e-01
7.073756820295830068e-05 3.381804188541937606e+01 3.598814977712185281e-01 2.051120462292138624e-02 4.940854682430578793e-01
7.069096595551151716e-05 3.381838286354079059e+01 3.303788226355500179e-01 2.060964861409089743e-02 5.160738994420224213e-01
7.062707577250892693e-05 3.381847865928527597e+01 3.441002662918089539e-01 2.102551887197923533e-02 5.206637157292510754e-01
7.056905064380236529e-05 3.381865675101560953e+01 3.659079231568357904e-01 2.010943243454783175e-02 5.011326276595049478e-01
7.050780188828792970e-05 3.381878844755883051e+01 3.493134438765503336e-01 2.003710641176285195e-02 5.208893887450396498e-01
7.045857062838175406e-05 3.381908996520408550e+01 3.633561528508720828e-01 1.996557627388376860e-02 5.045293915140826035e-01
7.040923753134426715e-05 3.381938954827137422e+01 3.336238871266329342e-01 2.041810980801317399e-02 5.000315404891650939e-01
7.035027662208353160e-05 3.381955179441773396e+01 3.665858541006069560e-01 2.042754662566220042e-02 5.151619210505764546e-01
7.028031491685203362e-05 3.381955682297891030e+01 3.588055076989886127e-01 2.039981759798632777e-02 5.254858002433349107e-01
7.021218365782241433e-05 3.381958693113327286e+01 3.610847890151260287e-01 2.011480237853688693e-02 5.219954541460917197e-01
7.015033413956688372e-05 3.381970564853405392e+01 3.561244495918147179e-01 1.996533300826003332e-02 5.184492959591746608e-01
7.008073635818759376e-05 3.381971303274859508e+01 3.412860468948586412e-01 2.035159438484007363e-02 4.931840926632132249e-01
7.002242550310758978e-05 3.381988063385520604e+01 3.374132003328757512e-01 2.105915438107119550e-02 5.184820394470865956e-01
6.996362717599696247e-05 3.382004057401434238e+01 3.410240758157943031e-01 2.104241444190555962e-02 4.982851076053463335e-01
6.993388953366841377e-05 3.382061543933753001e+01 3.301198769563323254e-01 2.055451992910536235e-02 5.135836389582510986e-01
6.987364209001767042e-05 3.382075357665129900e+01 3.378690900297877109e-01 2.055751183243548913e-02 5.249956648744946719e-01
6.981466356290543483e-05 3.382090914618389377e+01 3.293704857846570522e-01 2.060914240905094286e-02 5.072556208198297778e-01
6.974966411352014387e-05 3.382097768389454018e+01 3.621966000380077433e-01 2.028754345670679901e-02 4.949629074824571373e-01
6.968963145385351004e-05 3.382111662585302270e+01 3.529124469448305934e-01 2.097853180707388854e-02 5.016375013091228796e-01
6.963555018638795113e-05 3.382134029425890276e+01 3.637362212842741305e-01 2.066246731003661477e-02 5.064353771631060486e-01
6.956641944322687328e-05 3.382134705042724931e+01 3.519299895338466322e-01 2.104372188322032114e-02 5.122951571926936953e-01
6.950507648766153404e-05 3.382146487167260318e+01 3.318154469532600404e-01 2.104996996108043569e-02 5.099097022892133957e-01
6.943784811660161274e-05 3.382149715954911073e+01 3.432220402277393334e-01 2.117116664451942909e-02 5.080158179535894103e-01
6.937437954000421920e-05 3.382158270724052329e+01 3.571985462369148268e-01 1.996599266415077095e-02 4.999695021149508367e-01
6.930637856670744505e-05 3.382160202355123602e+01 3.393970746517497306e-01 2.117900562606130077e-02 5.094031162596196483e-01
6.925380597674703534e-05 3.382184318229165854e+01 3.636934996709718648e-01 1.996400127161006635e-02 5.061993859437111665e-01
6.919438591594159326e-05 3.382198480973161736e+01 3.376038077220234745e-01 2.043049396743756851e-02 4.949145115904501346e-01
6.914562419830085158e-05 3.382227985503890011e+01 3.558774248301987964e-01 1.991248950064055875e-02 5.046789554268105160e-01
