weight logl sigma l k
7.171874018733310433e-05 3.381481716165485807e+01 3.578399430967304506e-01 4.172761921952637953e-01 4.552869340104459539e-03
7.165387282863933398e-05 3.381491228363449864e+01 3.291749208720974318e-01 4.118075000749476522e-01 1.784518716014060757e-02
7.160163365345711896e-05 3.381518296887682595e+01 3.398617652108727460e-01 4.193019581829492970e-01 4.482699299219894407e-02
7.153442397238998838e-05 3.381524386677884308e+01 3.673891742262712090e-01 4.086799253595946868e-01 2.469649646213989413e-02
7.147415571748885765e-05 3.381540100464287946e+01 3.476232595146251936e-01 4.217777359670433768e-01 4.218827552654014212e-03
7.141987422699735489e-05 3.381564125991283731e+01 3.672171547331801178e-01 4.023752387536989050e-01 6.577371321147662542e-03
7.138014975894596450e-05 3.381608489489318004e+01 3.576161562033158270e-01 4.152008635164768924e-01 -5.595298746677745960e-03
7.131758364000124562e-05 3.381620799066402583e+01 3.432485431581823176e-01 4.233766573582134485e-01 1.172676656289306507e-02
7.127298671560590080e-05 3.381658246646928490e+01 3.451795537911071521e-01 4.225626107380067165e-01 3.028847299824599659e-02
7.120247117136504014e-05 3.381659260406007661e+01 3.519414935698513269e-01 4.211184019904715692e-01 1.393445317240216141e-02
7.113187997996204756e-05 3.381660069737529284e+01 3.622173891266193269e-01 4.047687131767525037e-01 4.604775864019927667e-02
7.106490669632297124e-05 3.381665871703724235e+01 3.415193430233845473e-01 4.229696964907956325e-01 3.029505232757712108e-02
7.101030497043085276e-05 3.381689008571950694e+01 3.487983601297504066e-01 4.052725452564198694e-01 5.382303792750087190e-02
7.096613921347557047e-05 3.381726792957756800e+01 3.453335873219144925e-01 4.146595846627978976e-01 -1.703300426765697040e-02
7.092022072706190478e-05 3.381762067232132551e+01 3.500943360986871200e-01 4.123581464537387498e-01 5.513421824814401795e-02
7.086366104246116923e-05 3.381782284273879213e+01 3.414807344533609124e-01 4.014235866252144902e-01 7.256372122938614666e-03
7.080185705802646595e-05 3.381795030877026420e+01 3.421051087595048390e-01 4.057791583945669633e-01 -1.265526882301104550e-02
7.073756820295830068e-05 3.381804188541937606e+01 3.598814977712185281e-01 4.102240924584277248e-01 -1.182906351388424149e-02
7.069096595551151716e-05 3.381838286354079059e+01 3.303788226355500179e-01 4.121929722818179487e-01 3.214779888404484254e-02
7.062707577250892693e-05 3.381847865928527597e+01 3.441002662918089539e-01 4.205103774395846927e-01 4.132743145850215072e-02
7.056905064380236529e-05 3.381865675101560953e+01 3.659079231568357904e-01 4.021886486909566072e-01 2.265255319009895629e-03
7.050780188828792970e-05 3.381878844755883051e+01 3.493134438765503336e-01 4.007421282352570113e-01 4.177877749007929964e-02
7.045857062838175406e-05 3.381908996520408550e+01 3.633561528508720828e-01 3.993115254776753442e-01 9.058783028165207085e-03
7.040923753134426715e-05 3.381938954827137422e+01 3.336238871266329342e-01 4.083621961602634798e-01 6.308097833018777578e-05
7.035027662208353160e-05 3.381955179441773396e+01 3.665858541006069560e-01 4.085509325132440361e-01 3.032384210115290912e-02
7.028031491685203362e-05 3.381955682297891030e+01 3.588055076989886127e-01 4.079963519597265553e-01 5.097160048666982135e-02
7.021218365782241433e-05 3.381958693113327286e+01 3.610847890151260287e-01 4.022960475707377248e-01 4.399090829218343934e-02
7.015033413956688372e-05 3.381970564853405392e+01 3.561244495918147179e-01 3.993066601652006664e-01 3.689859191834932162e-02
7.008073635818759376e-05 3.381971303274859508e+01 3.412860468948586412e-01 4.070318876968014865e-01 -1.363181467357355015e-02
7.002242550310758978e-05 3.381988063385520604e+01 3.374132003328757512e-01 4.211830876214239239e-01 3.696407889417319126e-02
6.996362717599696247e-05 3.382004057401434238e+01 3.410240758157943031e-01 4.208482888381112064e-01 -3.429784789307332993e-03
6.993388953366841377e-05 3.382061543933753001e+01 3.301198769563323254e-01 4.110903985821072748e-01 2.716727791650219714e-02
6.987364209001767042e-05 3.382075357665129900e+01 3.378690900297877109e-01 4.111502366487097548e-01 4.999132974898934378e-02
6.981466356290543483e-05 3.382090914618389377e+01 3.293704857846570522e-01 4.121828481810188571e-01 1.451124163965955560e-02
6.974966411352014387e-05 3.382097768389454018e+01 3.621966000380077433e-01 4.057508691341359941e-01 -1.007418503508572538e-02
6.968963145385351004e-05 3.382111662585302270e+01 3.529124469448305934e-01 4.195706361414777708e-01 3.275002618245759223e-03
6.963555018638795113e-05 3.382134029425890276e+01 3.637362212842741305e-01 4.132493462007322815e-01 1.287075432621209714e-02
6.956641944322687328e-05 3.382134705042724931e+01 3.519299895338466322e-01 4.208744376644064089e-01 2.459031438538739067e-02
6.950507648766153404e-05 3.382146487167260318e+01 3.318154469532600404e-01 4.209993992216087277e-01 1.981940457842679137e-02
6.943784811660161274e-05 3.382149715954911073e+01 3.432220402277393334e-01 4.234233328903885818e-01 1.603163590717882059e-02
6.937437954000421920e-05 3.382158270724052329e+01 3.571985462369148268e-01 3.993198532830154468e-01 -6.099577009832657382e-05
6.930637856670744505e-05 3.382160202355123602e+01 3.393970746517497306e-01 4.235801125212260154e-01 1.880623251923929651e-02
6.925380597674703534e-05 3.382184318229165854e+01 3.636934996709718648e-01 3.992800254322013132e-01 1.239877188742233294e-02
6.919438591594159326e-05 3.382198480973161736e+01 3.376038077220234745e-01 4.086098793487513703e-01 -1.017097681909973073e-02
6.914562419830085158e-05 3.382227985503890011e+01 3.558774248301987964e-01 3.982497900128111890e-01 9.357910853621032032e-03
6.908054113926356257e-05 3.382233816554490602e+01 3.604611795023056064e-01 4.110807354652479262e-01 4.496066878428184310e-02
6.901456193918320135e-05 3.382238260370918681e+01 3.440387834771481690e-01 4.221484732946093610e-01 3.371503893742300306e-03
6.895483126963544652e-05 3.382251674974128264e+01 3.639630718256868791e-01 4.127877585187686438e-01 2.518827522325484125e-02
6.888945042931134610e-05 3.382256813084434555e+01 3.633153488389911923e-01 4.110265587417355482e-01 -1.473732235439895177e-03
6.882999769903089574e-05 3.382270474176195307e+01 3.358421453547738578e-01 4.088064423685354720e-01 4.404248958918222101e-02
6.876405288763571199e-05 3.382274620007845556e+01 3.466014121383841906e-01 4.201277036277674126e-01 4.071557474375908647e-02
6.871496700828095151e-05 3.382303211466414439e+01 3.537007016600829390e-01 4.159835201651221892e-01 -9.472273396146091429e-03
6.866747567436077919e-05 3.382334074049893502e+01 3.332295834783998156e-01 4.086156235510197687e-01 3.590489872729318854e-02
6.860371474260356988e-05 3.382341176281397566e+01 3.630156102604149559e-01 4.037642773986790390e-01 4.287900982720582732e-02
6.854777436104596766e-05 3.382359601688186501e+01 3.589484291149264150e-01 4.085014334685842519e-01 -1.412102035791862331e-02
6.848138910613767475e-05 3.382362709525347100e+01 3.316192749766851966e-01 4.104445963719477453e-01 3.384084218410388090e-02
6.841497264575430181e-05 3.382365677778491886e+01 3.470534229410663918e-01 4.126355645602730049e-01 -1.844303918365419737e-02
6.835843975859604580e-05 3.382383011287419095e+01 3.324913470261091075e-01 4.192360694821702927e-01 3.769457582126767292e-03
6.829628715998303258e-05 3.382392048311896815e+01 3.319523047169073982e-01 4.157797261940643363e-01 -5.655525497857416539e-04
6.823137724826514245e-05 3.382396961478191599e+01 3.381888660955966186e-01 4.191931374237150010e-01 -6.059112058178994786e-03
6.817132914023100207e-05 3.382408916140231270e+01 3.597046425655025526e-01 4.155778312846503120e-01 3.947262147959484935e-03
6.812078483765664791e-05 3.382434745590789760e+01 3.648219499018122147e-01 4.021928784258242962e-01 1.631412650104913098e-05
6.806363934871721331e-05 3.382450821907688976e+01 3.358456772741074126e-01 4.101661638962085243e-01 -8.471742881764998678e-03
6.800746784112436259e-05 3.382468259912062081e+01 3.561210713309054809e-01 4.093535614496882635e-01 -1.660572299428830778e-02
6.794264228895636277e-05 3.382472893226416488e+01 3.579354336136161274e-01 3.985834596775944538e-01 6.822168381524607028e-03
6.787786703963422249e-05 3.382477509613804045e+01 3.369203409289480700e-01 4.229150433667934195e-01 1.219608764905588671e-02
6.782043077963231380e-05 3.382492856726693731e+01 3.523441935641308254e-01 4.088626698128438042e-01 -1.896081683448080923e-02
6.776869720551510149e-05 3.382516547398067530e+01 3.450185949942911612e-01 4.032619558266437587e-01 4.609773880627110465e-02
6.771143993907608426e-05 3.382532022432187091e+01 3.472040279079764424e-01 4.204677517148805443e-01 -1.896403738429142116e-03
6.765928794188966211e-05 3.382554971801548049e+01 3.366965487162457693e-01 4.170663746289626217e-01 4.527122551491102875e-02
6.761120643969908940e-05 3.382583882382624552e+01 3.595174513657860005e-01 3.999603114464019837e-01 -1.145173002698673947e-03
6.755521695080789050e-05 3.382601037115746578e+01 3.484195318649589423e-01 4.153100989133663434e-01 -1.497191154066968011e-02
6.750182005326399936e-05 3.382621964004843562e+01 3.446998043746938301e-01 4.173849273634323009e-01 4.872820513530795594e-02
6.743438102820004500e-05 3.382622007091667626e+01 3.421844688851086169e-01 4.074114822600246599e-01 -1.462125954345760981e-02
6.738466911007946736e-05 3.382648260955164687e+01 3.417250668554769888e-01 4.228307822975913011e-01 7.833182433611751705e-03
6.733888735639972868e-05 3.382680296960384680e+01 3.681091258859479631e-01 4.036830216932334459e-01 1.575807760060565776e-02
6.727635367174673951e-05 3.382687389665974820e+01 3.367527088059024676e-01 4.218176281815902429e-01 4.821702428255969508e-03
6.722034404455559100e-05 3.382704101925264695e+01 3.549208572371971293e-01 3.994928250997345498e-01 -5.378701423005560756e-04
6.715607864673309310e-05 3.382708452105995889e+01 3.411087566109237690e-01 4.200184909992675797e-01 4.205914183777115234e-02
6.711441896843266871e-05 3.382746398743005045e+01 3.381966272176264443e-01 4.200521517974278862e-01 4.037605590554660395e-02
6.705426868174002260e-05 3.382756735063981068e+01 3.330955930184878455e-01 4.200591489004028567e-01 3.184688249479949995e-02
6.699048657806341172e-05 3.382761569671845336e+01 3.389139506130786628e-01 4.233577429777101164e-01 1.878899462329619574e-02
6.695416089140524322e-05 3.382807329822422560e+01 3.315002639796810757e-01 4.161351663311163573e-01 1.784800410003839488e-03
6.690894554822597010e-05 3.382839775219662215e+01 3.458535140498064653e-01 4.202308799041053478e-01 -3.592691055278263157e-03
6.685885662878773654e-05 3.382864885865177484e+01 3.477659883173849220e-01 4.219454429330515288e-01 2.707569298926948420e-02
6.679353539171580662e-05 3.382867137906782773e+01 3.322121159479219377e-01 4.098548082262616354e-01 3.204928210817303835e-03
6.673105672467192476e-05 3.382873554139757744e+01 3.508719587568453480e-01 4.024783763317869023e-01 -1.128732873954874094e-02
6.667102538837060420e-05 3.382883553534965415e+01 3.375990665159522286e-01 4.209215978023603810e-01 3.679559224408457396e-02
6.661569135454786816e-05 3.382900523450116737e+01 3.524403819236474611e-01 4.089712979342565724e-01 -1.858227405963552847e-02
6.655056373761131163e-05 3.382902709447486700e+01 3.376174554029342523e-01 4.212409049850407983e-01 3.553857056840814543e-02
6.650975797528535722e-05 3.382941375214892332e+01 3.463185986712686848e-01 4.027556848774141440e-01 4.546687011744943163e-02
6.644379809091928012e-05 3.382942152761985710e+01 3.626635148656880969e-01 4.037093863727369003e-01 4.266900095291847883e-02
6.637840086675283102e-05 3.382943679419480532e+01 3.464718897329576164e-01 4.158072476534732664e-01 5.098126013678694335e-02
6.631528086442868358e-05 3.382948543002642339e+01 3.637446709670469347e-01 4.097242900708649715e-01 -2.125500564971516404e-03
6.624932715146425303e-05 3.382949038739184289e+01 3.295347906427766871e-01 4.129904512069454414e-01 1.341657483242952864e-02
6.620872015171441229e-05 3.382987725739560858e+01 3.593506361997760856e-01 4.084179004257232903e-01 4.904569025350458134e-02
6.615780685762625484e-05 3.383010797987886065e+01 3.447089271486545314e-01 4.044568125600098707e-01 4.848864493220728100e-02
6.610175968077905417e-05 3.383026044677907862e+01 3.346230560319620739e-01 4.222573913255556199e-01 1.708714318341297833e-02
6.605902839546065077e-05 3.383061379072580621e+01 3.493063174262897586e-01 4.153574726234685599e-01 5.052957489824128068e-02
6.599879236170332324e-05 3.383070152309046819e+01 3.396349696333264556e-01 4.112340921934614646e-01 -1.427104616324592623e-02
6.593524960761696296e-05 3.383073827269578260e+01 3.555521622832867323e-01 3.983303692801511975e-01 1.156090084088656766e-02
6.592136515483659244e-05 3.383152767343450762e+01 3.427222301413503924e-01 4.024277924422490216e-01 -1.332820586101735039e-03
6.586616845730783201e-05 3.383169001149117605e+01 3.403512670717988020e-01 4.066416889616707442e-01 4.752686120182603169e-02
6.580279367063007615e-05 3.383172737321184798e+01 3.328021800955152654e-01 4.180894379591031385e-01 1.378094903600191046e-03
6.575698780321168947e-05 3.383203102256796058e+01 3.459722979748670602e-01 4.060056537767946505e-01 5.222086236919087909e-02
6.569229685573334807e-05 3.383204675014884799e+01 3.417988370168046353e-01 4.189807379701975254e-01 4.448253489785125581e-02
6.564592073374080907e-05 3.383234054102295829e+01 3.418807092487399779e-01 4.089697328057051995e-01 -1.534339993469724384e-02
6.558896163921108769e-05 3.383247249287788350e+01 3.518865136546484029e-01 3.986377573023925924e-01 2.522976304526758362e-02
6.558175462852247921e-05 3.383336260538315798e+01 3.346176379479998686e-01 4.166468594487621191e-01 4.189920179470107975e-02
6.551990602077616545e-05 3.383341908396583619e+01 3.433917702264152605e-01 4.181411917953840041e-01 -9.778360783785466914e-03
6.547762181120049454e-05 3.383377351130894795e+01 3.598110459077151213e-01 4.134164627943588410e-01 3.938983791817562974e-02
6.542487012643034231e-05 3.383396754212004964e+01 3.616389442850633240e-01 3.989724874308994140e-01 2.249559131767542297e-02
6.537097131945518490e-05 3.383414337509103120e+01 3.673608710843819791e-01 4.063846098443406607e-01 2.566989758799609334e-02
6.530634600265628278e-05 3.383415429261839336e+01 3.429328300755622450e-01 4.007293991951690337e-01 1.611031303725085628e-02
6.525274605091079200e-05 3.383433320917006881e+01 3.462566203998060921e-01 4.203140377300096375e-01 3.869886099266883761e-02
6.518811024936307854e-05 3.383434217294612267e+01 3.554219146142659214e-01 4.018056749523991611e-01 4.543729966915188712e-02
6.513638624842147892e-05 3.383454840040070621e+01 3.601004132667268709e-01 4.021966830989662234e-01 -7.013221782919076830e-03
6.507981617159590228e-05 3.383467953647543425e+01 3.466050654095334527e-01 4.214657508333725655e-01 4.317783783762907390e-03
6.501702787138691133e-05 3.383471428162170014e+01 3.322154834218891684e-01 4.165121853300049470e-01 3.636796358668670237e-02
6.496611410409192588e-05 3.383493089126622522e+01 3.474458513743080013e-01 3.997905168128768616e-01 2.947346213426671468e-02
6.490849685183359735e-05 3.383504361613809408e+01 3.600232229830450659e-01 3.994009023832500449e-01 4.698925378547658127e-03
6.485861907696739161e-05 3.383527488860700316e+01 3.399292016925633542e-01 4.141867424690384714e-01 -1.350637373966367960e-02
6.481000004500394251e-05 3.383552499191540619e+01 3.302029494269211884e-01 4.162710349346348537e-01 9.355698433635373235e-03
6.475846577402241146e-05 3.383572951635932213e+01 3.645975210096132346e-01 4.118661652071450296e-01 1.770636566928751598e-02
6.472651533641929312e-05 3.383623601606333864e+01 3.476089644946214752e-01 3.994845285772142818e-01 1.158450786149733958e-02
6.466685061575333765e-05 3.383631379374605785e+01 3.394565895202769634e-01 4.123436073290214776e-01 5.063881513892098951e-02
6.460228816147072113e-05 3.383631490939885111e+01 3.665740414633051336e-01 4.085819488243785380e-01 2.444878157339847036e-02
6.457208429048457658e-05 3.383684726444786861e+01 3.314907953155905029e-01 4.099039395942738473e-01 2.857898952688020522e-02
6.450961142720620326e-05 3.383687930585685422e+01 3.346144455299243647e-01 4.194133747983251892e-01 1.096072715962348454e-03
6.444841492371730933e-05 3.383693021397301948e+01 3.358130009856269971e-01 4.223761805590172669e-01 2.181838885411990780e-02
6.439699454850611612e-05 3.383713204230122074e+01 3.296609498757440138e-01 4.165711954008334272e-01 1.724872434508983865e-02
6.435074206231241440e-05 3.383741354441688998e+01 3.658732778845804612e-01 4.097775587039416134e-01 2.399518844498915726e-02
6.428945048327030945e-05 3.383746062943025379e+01 3.545580612221011507e-01 4.002011312286254952e-01 3.909825686003420842e-02
6.422792616885563170e-05 3.383750318195167495e+01 3.594962154261801546e-01 4.042239536386722509e-01 -1.085463867264735427e-02
6.416453657578944714e-05 3.383751574706863607e+01 3.485410599359796135e-01 3.993530695636694494e-01 2.603470054896628305e-02
6.410386243042523078e-05 3.383756969721754615e+01 3.545503744455061890e-01 4.046559412680982848e-01 -1.475409141002259616e-02
6.406066717434888219e-05 3.383789563774344344e+01 3.628249416280390771e-01 4.134069920540925369e-01 1.230936814926963940e-02
6.400627045377417306e-05 3.383804613318194754e+01 3.620336960584088493e-01 4.128494812603505371e-01 2.968701016197394793e-03
6.394729068708477097e-05 3.383812423979593120e+01 3.334099158057820533e-01 4.172808359639796350e-01 -6.944917437727848863e-04
6.388529386299951550e-05 3.383815427068884674e+01 3.413218526750751991e-01 4.023833579894415258e-01 4.031315746305441650e-03
6.382174665342665192e-05 3.383815906769046933e+01 3.392097350145567569e-01 4.105521157281761813e-01 4.987394161842040319e-02
6.377816515377409117e-05 3.383847597158593601e+01 3.655761967552481617e-01 4.061831824860362428e-01 3.481018577604655384e-02
6.373169181423304691e-05 3.383874703434604214e+01 3.580620415441143622e-01 4.147589357827466960e-01 -2.845172473291524007e-03
6.366846390809042361e-05 3.383875444668434795e+01 3.315741167979636694e-01 4.178507883673240331e-01 3.110334946023574076e-02
6.361733904598357379e-05 3.383895113848076619e+01 3.462449997453640460e-01 4.224061084405078548e-01 2.018588580572755475e-02
6.356840612918465650e-05 3.383918166672674488e+01 3.570988228779299334e-01 4.178809226760547002e-01 1.611764312733643401e-02
6.351225132513073487e-05 3.383929790032462392e+01 3.634245654083436139e-01 4.129447113056676777e-01 1.617364934816301059e-02
6.345400312511149021e-05 3.383938036196991561e+01 3.579561424475815046e-01 3.991820288758233248e-01 3.114157942997008988e-02
6.339165807064237501e-05 3.383939735539480864e+01 3.468159541909459076e-01 4.211670129886133096e-01 3.633076757617370589e-03
6.333877251464907455e-05 3.383956274039636014e+01 3.627247292049241567e-01 4.123217636172503697e-01 3.172918183699757755e-02
6.328469151927777953e-05 3.383970853854566485e+01 3.343854497620001864e-01 4.084051334939401423e-01 2.488530206521399890e-04
6.322250348051620201e-05 3.383972538428679400e+01 3.336552731642245528e-01 4.108635270591059485e-01 3.949853226455979360e-02
6.316242301652755741e-05 3.383977463058253932e+01 3.636512638914626838e-01 4.058824363510387667e-01 4.058596327542440818e-02
6.310491652507150574e-05 3.383986376169687560e+01 3.464897841220843100e-01 4.066804201258312212e-01 5.268807290409238675e-02
6.306353146302913254e-05 3.384020773296407469e+01 3.509712157919721021e-01 3.993167992026170898e-01 6.134605252437586032e-03
6.303043040297245611e-05 3.384068271082459489e+01 3.334792019644562400e-01 4.153117169723187230e-01 -2.721270987999457880e-03
6.298238258384912373e-05 3.384092012453970710e+01 3.492733016366847965e-01 4.017372472343541112e-01 4.316889941363832861e-02
6.295238537781730752e-05 3.384144373176772547e+01 3.451001690280346423e-01 4.011173743332737684e-01 2.781508465665050167e-03
6.289591651711788243e-05 3.384154632014374897e+01 3.627664381306592301e-01 3.996226733425300437e-01 1.269980614155841181e-02
6.283762431561391740e-05 3.384161908616474079e+01 3.473954970567997291e-01 3.995655425038396324e-01 2.289854201194541083e-02
6.278247474563924057e-05 3.384174104874986710e+01 3.499922863316348165e-01 4.207133429236580846e-01 7.877126498382569508e-03
6.272144824032372182e-05 3.384176854512331545e+01 3.339824833942998117e-01 4.179141580401523060e-01 3.758969674233791913e-02
6.266189135559892493e-05 3.384181854826734082e+01 3.336763530761138741e-01 4.099215643691883626e-01 -5.094994920353812518e-04
6.260056237401873558e-05 3.384183934045758235e+01 3.586763432296908305e-01 3.985876897908386396e-01 1.735690325615713014e-02
6.254140419190754691e-05 3.384189388325978598e+01 3.587735796692435586e-01 4.158016902027073525e-01 5.169560422476404682e-03
6.250476253189023385e-05 3.384230783313084601e+01 3.462819172021248670e-01 4.106755331935676434e-01 5.428791001215027556e-02
6.245227136345601589e-05 3.384246768560356600e+01 3.610199148824734805e-01 4.140734758668082605e-01 3.035994039986689152e-02
6.239078819462057788e-05 3.384248271817287446e+01 3.628640499824006826e-01 4.132706841399533260e-01 2.204452627490405270e-02
6.233679417301171699e-05 3.384261692691873691e+01 3.430568030175930594e-01 4.014564325744406359e-01 6.473459407439596802e-03
6.228378762875961692e-05 3.384276624003086908e+01 3.631839330205267058e-01 4.130520525033609114e-01 1.872116349378827316e-02
6.222503917665751815e-05 3.384282255663156036e+01 3.609953925820766907e-01 4.149827709071844950e-01 1.531657881397197052e-02
6.216999152861026859e-05 3.384293751080089407e+01 3.608830715084799245e-01 4.105287258521116422e-01 -6.492007347000283701e-03
6.211613148056295466e-05 3.384307080018002978e+01 3.343209049321196336e-01 4.073224120867025566e-01 3.239009957881222590e-02
6.206014450101586088e-05 3.384316906620712473e+01 3.322342591852604499e-01 4.194529306616853748e-01 9.954381280604218674e-03
6.200285593838110617e-05 3.384324552628783067e+01 3.425501087024377389e-01 4.124610525843037112e-01 -1.557618397341420380e-02
6.194277753037950179e-05 3.384327609459386110e+01 3.671817539984689738e-01 4.057668058470140227e-01 2.424769173837471037e-02
6.188321568779153758e-05 3.384331406964847133e+01 3.462829851647812318e-01 4.076306470381503289e-01 5.321541941636498407e-02
6.183512250831194631e-05 3.384353660718650758e+01 3.591221294970937117e-01 3.989257117121274288e-01 2.544898378052273813e-02
6.178454719798926191e-05 3.384371836663846977e+01 3.636621153469472012e-01 4.089656137755460219e-01 3.739600241625296029e-02
6.173017985870717192e-05 3.384383802881821168e+01 3.487422824457861448e-01 4.099381361821525238e-01 -1.791067288776715394e-02
6.167217108695597836e-05 3.384389787207760492e+01 3.487431016393961469e-01 4.090352612495103957e-01 -1.786740767197647628e-02
6.161397786751293714e-05 3.384395383701351534e+01 3.543083331493424026e-01 4.064354197841347771e-01 -1.592435520375734548e-02
6.155479535719549664e-05 3.384399283832330241e+01 3.543418670640747781e-01 4.022584593475605486e-01 4.583983713657402426e-02
6.149539426528847380e-05 3.384402736079411511e+01 3.448839540014957961e-01 4.184000386676879346e-01 -7.933965504371975896e-03
6.144008276966764692e-05 3.384412751478241432e+01 3.626736323438279896e-01 4.018536705405685305e-01 3.661038665866889197e-02
6.140508595746485923e-05 3.384455774368743164e+01 3.413956672626006217e-01 4.017643643112919216e-01 2.490197270595007062e-02
6.135559928588865263e-05 3.384475151367725232e+01 3.489200673112088924e-01 4.126958800934119598e-01 -1.645257858376281135e-02
6.130445640304898829e-05 3.384491761733640658e+01 3.418078358634758507e-01 4.063709372359268768e-01 -1.080674607700782275e-02
6.124329075451368269e-05 3.384491938350456053e+01 3.481448430553065188e-01 4.000736223988320961e-01 3.160868273227168679e-02
6.119043109434745020e-05 3.384505590140743436e+01 3.423849476659967528e-01 4.117204100984387383e-01 5.232828999860128505e-02
6.113099703469798620e-05 3.384508413276091687e+01 3.346799728750147196e-01 4.160904243912886269e-01 4.126978222681709774e-02
6.107880187103571779e-05 3.384522994320650469e+01 3.619710369007411166e-01 4.037019175436419305e-01 4.177282676544957774e-02
6.102904947162504683e-05 3.384541505044380472e+01 3.654123684044652820e-01 4.011159912097072011e-01 2.031261195021638599e-02
6.098510639465919581e-05 3.384569475567876395e+01 3.499574120295687596e-01 4.015027539301623816e-01 -5.562917242693976583e-03
6.092601319992719367e-05 3.384572530843627192e+01 3.339115350908333779e-01 4.125787890342739184e-01 4.080201178735554102e-02
6.088809516841730613e-05 3.384610275275298363e+01 3.641934330599592706e-01 4.009317391072809711e-01 2.755435406588824243e-02
6.083045339522578107e-05 3.384615562056679039e+01 3.619288463293833247e-01 4.113032531903990652e-01 3.737056719802778204e-02
6.080852456495277269e-05 3.384679506458583376e+01 3.402521124606781577e-01 4.202724610277063233e-01 -1.587941405291171115e-03
6.074830841534533413e-05 3.384680431559942804e+01 3.369377826014731125e-01 4.105883249718167982e-01 -8.637345469590940183e-03
6.069129602584738168e-05 3.384686537325110578e+01 3.452554643639665910e-01 4.208247244324931913e-01 3.527983547878843495e-02
6.063644732507621839e-05 3.384696123207130825e+01 3.669720147684855105e-01 4.047467282770730312e-01 2.477342142185223750e-02
6.058988633128126276e-05 3.384719306570546848e+01 3.329132423619792225e-01 4.099590051987780370e-01 3.422914969922663531e-02
6.052943939674852849e-05 3.384719492706511801e+01 3.547508824271725647e-01 4.133755236877609263e-01 4.754093962712002686e-02
6.047347119639506861e-05 3.384726985503056085e+01 3.572613286415717848e-01 4.153486932263917852e-01 -1.443605868792219304e-03
6.042745682864111422e-05 3.384750866368608513e+01 3.314476840767799359e-01 4.167787310934022438e-01 6.399413422367050686e-03
6.037978805373197004e-05 3.384771949284737502e+01 3.532868924927934917e-01 3.991446116619197237e-01 7.275040015413125616e-03
6.033299045704690897e-05 3.384794413833053284e+01 3.405014533386508946e-01 4.098052476565330893e-01 -1.310608191362172548e-02
6.028844009033352923e-05 3.384820545750844190e+01 3.474107941288347434e-01 3.999896544611296623e-01 2.791331522257856079e-02
6.023042873966009822e-05 3.384824276418552813e+01 3.308453479603184477e-01 4.156903009421001327e-01 8.049838441655410293e-03
6.018136043183247038e-05 3.384842775577345719e+01 3.578673387040745002e-01 4.118438073092618446e-01 4.551497642623103523e-02
6.013128570499239690e-05 3.384859534569289963e+01 3.442240921099582462e-01 4.012626358062307830e-01 3.127347668092150812e-02
6.008921966318914122e-05 3.384889553090853553e+01 3.385952969560445114e-01 4.106366737652794585e-01 4.813506572547754381e-02
6.003157042337397653e-05 3.384893567634547651e+01 3.334538119624785302e-01 4.081309806984999566e-01 3.028307176211031404e-02
5.999390377011440357e-05 3.384930803200998639e+01 3.560951561674425281e-01 4.177585723215674340e-01 9.125692139248409163e-03
5.993907529772059018e-05 3.384939371341906167e+01 3.331616759797105809e-01 4.204856300569781435e-01 1.424218459452508689e-02
5.988128261051208460e-05 3.384942905778459021e+01 3.497829661017747838e-01 3.991836260980052287e-01 1.594123942636227476e-02
5.984941581465866122e-05 3.384989674991325614e+01 3.431228733062298142e-01 4.112715805902446009e-01 5.240202284711270586e-02
5.980215287908736770e-05 3.385010674041241430e+01 3.667094841496816859e-01 4.036695579286776470e-01 2.360027121341246037e-02
5.975084483602638186e-05 3.385024840900807419e+01 3.528875240624096410e-01 4.190232653651106975e-01 3.048329171871611010e-02
5.971061453879341122e-05 3.385057488134543746e+01 3.361126694056981168e-01 4.218915751908220990e-01 2.299852630148579991e-02
5.965908637433062000e-05 3.385071154387756565e+01 3.443708447737667266e-01 4.176885214969882631e-01 4.567829995263683607e-02
5.961103623092023032e-05 3.385090580737021071e+01 3.472931944577204444e-01 4.162226189132839926e-01 4.798184411453165765e-02
5.956820973798003836e-05 3.385118711688957660e+01 3.314293960318339116e-01 4.124627575185019768e-01 6.144061181884818978e-03
5.951356394584140494e-05 3.385126933082905509e+01 3.588863879720934902e-01 4.156149809532367345e-01 6.872756230865029181e-03
5.945454726153626921e-05 3.385127718783296302e+01 3.438613887794249591e-01 4.031373588425149479e-01 4.094875813055676161e-02
5.941202527009929946e-05 3.385156173028514104e+01 3.567151989104022647e-01 3.987085630728687824e-01 1.694495522145156308e-02
5.936094875573684352e-05 3.385170166059454289e+01 3.588076413520613905e-01 4.153779112880545132e-01 3.105405810654704446e-02
5.930238479098619286e-05 3.385171459967597229e+01 3.367551806951969429e-01 4.215895835807034753e-01 9.326720024942058984e-03
5.924637325649891208e-05 3.385176964606232275e+01 3.622985206923116652e-01 4.128878015893192033e-01 2.764276536608334389e-02
5.918943054546439139e-05 3.385180806664808983e+01 3.614901554530671746e-01 4.140736553615802507e-01 2.342084813528200193e-02
5.913584897914923833e-05 3.385190240100854453e+01 3.445103811150354578e-01 4.221743325839454886e-01 2.449994549293887935e-02
5.908824700263265608e-05 3.385209711713314107e+01 3.512606542656896980e-01 3.990217156421029809e-01 1.559578367803049481e-02
