logz logzerr logvol nlive logl logwt insert_order
-1.514790973418434733e+05 9.267937392451517553e+01 -1.240000000000000963e-01 1.000000000000000000e+03 -1.509985849079070322e+05 -1.510056171631443431e+05 1.247999999999999998e+00
-1.510056171631443431e+05 1.315047363756014249e+02 -1.250000000000000833e-01 1.000000000000000000e+03 -1.509034802084390540e+05 -1.509105134636763833e+05 1.052000000000000046e+00
-1.509105134636763833e+05 4.483041847793129620e+01 -1.260000000000000842e-01 1.000000000000000000e+03 -1.503859594119839312e+05 -1.503929936672212498e+05 8.820000000000000062e-01
-1.503929936672212498e+05 2.440760216110425347e+02 -1.270000000000000850e-01 1.000000000000000000e+03 -1.497720264205286512e+05 -1.497790616757659591e+05 3.619999999999999885e-01
-1.497790616757659591e+05 3.740442266170352354e+02 -1.280000000000000859e-01 1.000000000000000000e+03 -1.491469173106963281e+05 -1.491539535659336543e+05 3.280000000000000138e-01
-1.491539535659336543e+05 5.717669831060577508e+02 -1.290000000000000868e-01 1.000000000000000000e+03 -1.487674607346619014e+05 -1.487744979898992169e+05 1.380000000000000115e-01
-1.487744979898992169e+05 6.936405320450098770e+02 -1.300000000000000877e-01 1.000000000000000000e+03 -1.485137730183062085e+05 -1.485208112735435134e+05 3.079999999999999960e-01
-1.485208112735435134e+05 5.169549038007152149e+02 -1.310000000000000886e-01 1.000000000000000000e+03 -1.477203894747955201e+05 -1.477274287300328433e+05 1.943999999999999950e+00
-1.477274287300328433e+05 3.843000427712201486e+02 -1.320000000000000895e-01 1.000000000000000000e+03 -1.475737657295683166e+05 -1.475808059848056291e+05 1.193999999999999950e+00
-1.475808059848056291e+05 2.584442098679548394e+02 -1.330000000000000904e-01 1.000000000000000000e+03 -1.474033413770773914e+05 -1.474103826323146932e+05 1.653999999999999915e+00
-1.474103826323146932e+05 3.002890508431755165e+02 -1.340000000000000913e-01 1.000000000000000000e+03 -1.470922565142320236e+05 -1.470992987694693438e+05 1.054000000000000048e+00
-1.470992987694693438e+05 2.072674717367356152e+02 -1.350000000000000921e-01 1.000000000000000000e+03 -1.457298281351255719e+05 -1.457368713903628814e+05 9.020000000000000240e-01
-1.457368713903628814e+05 5.076280370176978636e+02 -1.360000000000000930e-01 1.000000000000000000e+03 -1.456255664959856658e+05 -1.456326107512229937e+05 6.580000000000000293e-01
-1.456326107512229937e+05 3.956670640623123063e+02 -1.370000000000000939e-01 1.000000000000000000e+03 -1.453224222229486331e+05 -1.453294674781859503e+05 1.157999999999999918e+00
-1.453294674781859503e+05 1.316208340621777211e+02 -1.380000000000000948e-01 1.000000000000000000e+03 -1.430215514389938617e+05 -1.430285976942311681e+05 5.420000000000000373e-01
-1.430285976942311681e+05 1.084521185200030004e+03 -1.390000000000000957e-01 1.000000000000000000e+03 -1.426766690719420731e+05 -1.426837163271793979e+05 1.782000000000000028e+00
