weight logl sigma l a b
0.000000000000000000e+00 -6.999607909164060402e+03 1.924503459161100993e-01 9.896295863185203823e-01 6.611579631629636022e-01 3.288623928947609354e-02
0.000000000000000000e+00 -6.999544621695808019e+03 2.233000321899979435e-01 9.601987234608966304e-01 1.814181721069163533e-01 3.349692612747690035e-01
0.000000000000000000e+00 -6.969683071648149053e+03 2.590486128046113334e-01 5.909768836489036614e-01 1.274274783170143976e-01 2.982134316063748125e-01
0.000000000000000000e+00 -6.951783118822950200e+03 2.590709379965689951e-01 5.331779397619647032e-01 2.257204471508627019e-01 1.080059776960948792e-01
0.000000000000000000e+00 -6.780808731689659908e+03 1.102339825468710011e-01 5.291377387235592922e-01 7.474683739007260685e-01 6.479457295251888072e-01
0.000000000000000000e+00 -6.757834988479932690e+03 8.855215389329473830e-02 5.965151639873000899e-01 3.767592284107221801e-01 5.812966892299867849e-01
0.000000000000000000e+00 -6.714879850760652516e+03 1.901884775411111228e-01 2.772264838108293716e-01 6.794836563659146789e-01 5.077813782144779964e-02
0.000000000000000000e+00 -6.671892666574754912e+03 1.357931283749493900e-01 2.106469602901530624e-01 6.060527964651835076e-01 8.291527990721846431e-01
0.000000000000000000e+00 -6.590155748757391848e+03 1.703784270122907785e-01 8.590776015215635386e-01 8.747823961055369857e-01 6.148706802393500981e-01
0.000000000000000000e+00 -6.436696740093514563e+03 1.866306359185074815e-01 6.966336270677931930e-01 4.340330731210075843e-01 1.216916508225984739e-01
0.000000000000000000e+00 -6.408260478600755960e+03 3.203684737562660922e-01 3.238396397044820407e-01 9.109527614791335104e-02 9.039591755382482274e-01
0.000000000000000000e+00 -6.376280131184698803e+03 2.934470354026287309e-01 6.788109914918949439e-01 8.085775541010142842e-02 3.234505807948325762e-01
0.000000000000000000e+00 -6.367985326676607656e+03 2.448363631217048697e-01 1.656210144349586910e-01 3.611667354202648950e-01 3.742971220349233796e-02
0.000000000000000000e+00 -6.365164124428066316e+03 2.440301832754774303e-01 5.010859777886167432e-01 2.936012625156512179e-01 9.537484557848239231e-01
0.000000000000000000e+00 -6.302171331936459865e+03 2.810197512115948371e-01 9.794747083504484753e-01 7.733499594390158549e-02 4.827231285959895368e-01
0.000000000000000000e+00 -6.289857524685334283e+03 1.046746829329724404e-01 2.535158115327379447e-01 5.170701691515522391e-01 7.757314251357819712e-01
0.000000000000000000e+00 -6.285222926899389677e+03 1.360993979534848020e-01 5.194148697754596977e-02 6.881725110926218969e-01 9.229595230217979562e-02
0.000000000000000000e+00 -6.273000408793621318e+03 2.867198859210585704e-01 4.420599809257074186e-01 6.719765244836473084e-02 5.332113972707435146e-01
0.000000000000000000e+00 -6.269640101445274922e+03 6.286933467353650329e-02 4.738959783886257382e-01 4.953406367187450643e-01 3.902874885550350337e-01
0.000000000000000000e+00 -6.243100611864209895e+03 2.990258713081026531e-01 3.013818500047571458e-01 1.182019902551466606e-01 8.604038633714209405e-01
0.000000000000000000e+00 -6.230504146254804255e+03 7.028430705142230117e-02 7.286416954153864811e-01 6.468775252822229760e-01 6.468799577908402876e-01
0.000000000000000000e+00 -6.181371272329112799e+03 2.900249199044593329e-01 6.219787758672092881e-01 9.029895469932935903e-01 9.572984519262145442e-01
0.000000000000000000e+00 -6.136149007394107684e+03 2.587130865763653809e-01 8.437861265356728646e-01 9.638501039264874004e-01 7.572311606205903711e-01
0.000000000000000000e+00 -6.079951878801507519e+03 3.723764548542930486e-01 2.562856713077963366e-01 4.327281549812533878e-02 9.647928569012275135e-01
0.000000000000000000e+00 -6.078307772185707108e+03 3.268898733775832399e-01 1.540767392541337877e-01 1.085574088597396347e-01 1.333034204161041014e-01
0.000000000000000000e+00 -6.035513402903916358e+03 8.497986847439853442e-02 3.319459648392957263e-01 7.674718080368982953e-01 3.972574302664759749e-01
0.000000000000000000e+00 -5.919692103884244716e+03 1.955616973336754549e-01 1.271316533749730082e-01 9.171268512394631367e-01 3.604111404724706924e-01
0.000000000000000000e+00 -5.908313947451001695e+03 3.733633981262182155e-01 5.014709151542546817e-01 5.297139071052747727e-02 9.655527580842081514e-01
0.000000000000000000e+00 -5.903209443211839243e+03 2.276548363480263015e-01 8.013089657251931675e-01 1.771668298135026243e-01 6.020529387841575542e-01
0.000000000000000000e+00 -5.877828986797308971e+03 8.569216101620302783e-02 6.990320667261054055e-01 5.418397148193700996e-01 7.309319850849677058e-01
0.000000000000000000e+00 -5.797014570070780792e+03 2.206527882647401073e-01 2.459517980224464884e-01 5.042790498588246573e-01 3.663505104280084801e-02
0.000000000000000000e+00 -5.743544089024695495e+03 2.898100361699856853e-01 3.512755118579244940e-01 2.567311789812795064e-01 9.912334005123977221e-01
0.000000000000000000e+00 -5.742254923766779029e+03 1.008588033939147310e-01 8.748705800696738866e-01 7.464109862911593174e-01 5.825254915046548243e-01
0.000000000000000000e+00 -5.729129459165269509e+03 2.376733176423964089e-01 4.803023476370070766e-01 1.745436979275406530e-01 4.329202859791657643e-01
0.000000000000000000e+00 -5.677421525670845767e+03 2.480935085654430994e-01 7.871642375481402443e-01 2.394081085346879689e-01 2.100376616214615355e-01
0.000000000000000000e+00 -5.644664286484399781e+03 2.467131698686292340e-01 5.929761006543929902e-01 3.178859631928743212e-01 1.107602065239520206e-01
0.000000000000000000e+00 -5.637968077429096411e+03 3.067451223768170587e-01 1.903830867111220293e-01 9.115426376796242902e-01 1.425282828872331820e-03
0.000000000000000000e+00 -5.607991192428014983e+03 2.952316415128245497e-01 9.685943815497095599e-01 2.619050710892115719e-01 4.756579294481277920e-02
0.000000000000000000e+00 -5.550226019617127349e+03 1.807905055022401841e-01 4.174516828765096887e-01 8.911100320684098852e-01 4.209351649898752656e-01
0.000000000000000000e+00 -5.482726484968012301e+03 2.141042461184410328e-01 4.279706368684571549e-01 4.549593127682017846e-01 8.551156274856863693e-02
0.000000000000000000e+00 -5.285932958680602496e+03 1.730262309815459032e-01 7.073470702063893167e-01 2.929964050748756765e-01 6.696138055739081496e-01
0.000000000000000000e+00 -5.184441548192787195e+03 3.658698989417071834e-01 7.229748531692233859e-01 1.406733770787153004e-01 4.529117097445456430e-02
0.000000000000000000e+00 -5.177762399643561366e+03 1.963599630330877810e-01 5.363462343009315347e-01 5.313271776547456859e-01 9.115582901974995655e-01
0.000000000000000000e+00 -5.139550620073669052e+03 3.504954833087572386e-01 9.496027693565605166e-01 5.666488460089358359e-02 7.707837019619433461e-01
0.000000000000000000e+00 -5.071819781004831384e+03 2.299483542187502616e-01 9.646532709394263216e-01 8.711341005241594049e-01 7.480304943498735648e-01
0.000000000000000000e+00 -5.069045173236566370e+03 2.533602708435757078e-01 8.913407108920324839e-01 9.420811843266720942e-01 6.783684487436476562e-01
0.000000000000000000e+00 -5.037737685002150101e+03 1.459702636358755079e-01 4.833909820296490301e-01 3.618812736202053904e-01 3.780255993461814068e-01
0.000000000000000000e+00 -4.990778618744099731e+03 2.771908767701232179e-01 3.856585056939286771e-01 9.761148763779864401e-01 6.785868254301666846e-01
0.000000000000000000e+00 -4.967162852285485314e+03 2.135565094877798220e-01 1.020501084941849435e-01 8.839411599949899001e-01 2.586469695523678780e-01
0.000000000000000000e+00 -4.914903488613163063e+03 7.148819020256935719e-02 3.145775169039995989e-01 7.230022230761988800e-01 4.904414306842015403e-01
0.000000000000000000e+00 -4.912024633524866658e+03 3.039721938405240964e-01 5.564051058744189371e-01 1.496871821479307529e-01 7.927657561048546686e-01
0.000000000000000000e+00 -4.888052750294482394e+03 1.432960169542271123e-01 6.489322465008930951e-01 3.313136732624395453e-01 5.853401235303179462e-01
0.000000000000000000e+00 -4.834410462547704810e+03 2.430173381368810892e-01 3.221353327980915893e-01 9.554783260309233084e-01 4.742195630389244299e-01
0.000000000000000000e+00 -4.832066180876446197e+03 3.881995679358369866e-01 5.936843424152480342e-01 7.515661753539681911e-03 7.282743457737455017e-01
0.000000000000000000e+00 -4.797124174556706748e+03 1.091674094022557773e-01 5.146172482794688641e-01 4.324680097261326406e-01 3.808896953169340627e-01
0.000000000000000000e+00 -4.790800491001776209e+03 8.549306956712998673e-02 1.022875115637678078e-01 4.140920714161192562e-01 5.972777160711820743e-01
0.000000000000000000e+00 -4.663385794811462802e+03 3.412635793127569706e-01 8.265932749987495720e-01 9.326759013077100535e-01 9.349813426807104255e-01
0.000000000000000000e+00 -4.638317468533470674e+03 2.414575955757933823e-01 7.733682209042539446e-01 2.476130333800531380e-01 3.074302538689024367e-01
0.000000000000000000e+00 -4.613497744195392443e+03 2.149598689849759880e-01 8.265526592089975644e-01 7.904976805682200069e-01 1.543291215670402616e-01
0.000000000000000000e+00 -4.595221648805667428e+03 3.509818580179547842e-01 1.321951742937331753e-01 9.678538116807365865e-01 5.466958334181826196e-02
0.000000000000000000e+00 -4.592052053801662623e+03 2.762485832124464968e-01 1.265499280859644360e-01 2.247040023659065966e-01 8.208680663873777483e-01
0.000000000000000000e+00 -4.582937871027172150e+03 3.171056508420788678e-01 2.180239013137033055e-01 9.244026731418127918e-01 8.751140977662800191e-01
0.000000000000000000e+00 -4.445410334371770659e+03 1.860362187546190649e-01 1.746270497567281588e-01 8.228105646807758466e-01 2.731037999559109419e-01
0.000000000000000000e+00 -4.414843000648364068e+03 2.524958271263897380e-01 9.953347362411547605e-01 8.731047334681363292e-01 7.598067891856100653e-01
0.000000000000000000e+00 -4.413784440687054484e+03 4.103628415876798829e-01 9.886192523528237741e-01 8.249851369703953274e-02 1.058707203939582842e-01
0.000000000000000000e+00 -4.407882565226474071e+03 3.785293979303271383e-01 3.247011098620892211e-01 1.283799652422835669e-01 9.247450885333569071e-01
0.000000000000000000e+00 -4.398774527139660677e+03 3.086296711635727608e-01 8.681075033246730133e-01 1.508875464233860875e-01 3.225402210903918210e-01
0.000000000000000000e+00 -4.392315214886079957e+03 2.267175269397706527e-01 2.694106486243901255e-01 2.415402123657683919e-01 4.297745018564416153e-01
0.000000000000000000e+00 -4.358760466588759300e+03 1.843626350311079465e-01 5.141296607415716258e-01 5.542956544986321621e-01 8.573601769707389630e-01
0.000000000000000000e+00 -4.252736116201781442e+03 3.659107542827495507e-01 8.350424254470267815e-01 6.199127023405748282e-02 6.590504531188046133e-01
0.000000000000000000e+00 -4.222151597099955325e+03 1.224515567934236770e-01 9.532384577225880840e-01 7.678998766629718808e-01 3.611928153233696648e-01
0.000000000000000000e+00 -4.156620091722859797e+03 2.938316876869159211e-01 6.096216313526855446e-01 9.490649214297430802e-01 7.077941406127911117e-01
0.000000000000000000e+00 -4.100331806862179292e+03 1.701789411092686777e-01 7.900901740299084430e-01 4.826081481049127042e-01 8.163238734244059325e-01
0.000000000000000000e+00 -4.075603237982510109e+03 3.771202259715102922e-01 5.844204508198453940e-01 4.889959060804627278e-02 5.710734227547197284e-01
0.000000000000000000e+00 -4.018218378014440987e+03 2.730988171914682239e-01 3.770788211608129270e-01 6.111945327517824822e-01 9.796941986258249635e-01
0.000000000000000000e+00 -3.979553772788671267e+03 3.533307112237973335e-01 1.256171293130953215e-01 9.538174876776314148e-01 9.916766840224067181e-02
0.000000000000000000e+00 -3.971942283809949458e+03 3.539236082270806882e-01 6.876257801567808858e-01 9.525042519744577607e-01 8.636735823725610883e-01
0.000000000000000000e+00 -3.967020171736833618e+03 3.623243786075074357e-01 5.724581251171706464e-01 2.148656739168999241e-01 8.323216718155779237e-02
0.000000000000000000e+00 -3.863900502487278573e+03 2.841527275388014973e-01 8.267769240959073063e-01 7.247380770040224851e-01 9.433551822123780184e-01
0.000000000000000000e+00 -3.838408195771991814e+03 3.450412132245708197e-01 6.970392338007393995e-01 1.175218797151955652e-01 3.844561723217688742e-01
0.000000000000000000e+00 -3.831328547994840392e+03 3.595279215590155841e-01 8.439452680376287041e-01 2.448176472068150922e-01 9.695824663154642975e-01
0.000000000000000000e+00 -3.818132139185056076e+03 3.277886792152077122e-01 4.306567308856981136e-01 8.491257472007787133e-01 9.218341958365977584e-01
0.000000000000000000e+00 -3.807793007710119127e+03 4.165905679054540123e-01 2.156649300907248490e-01 1.499374511471214255e-01 9.734102785788477652e-01
0.000000000000000000e+00 -3.770112530767103181e+03 4.239689290780734865e-01 8.779135924801428903e-01 9.802262587148113937e-03 5.511367432791595133e-01
0.000000000000000000e+00 -3.768809464382788065e+03 2.612943881446090355e-01 2.465989041813205773e-01 9.332001895451487172e-01 4.661850043312746328e-01
0.000000000000000000e+00 -3.757222292085778008e+03 2.114477060786907892e-01 2.054859457694838687e-01 3.085508809656307694e-01 7.048104420755932908e-01
0.000000000000000000e+00 -3.754002110513029493e+03 4.438241569733980540e-01 2.368693305197107080e-01 1.003947213289676510e-01 9.557111914606184477e-01
0.000000000000000000e+00 -3.681804157296733592e+03 2.159783283380013463e-01 4.198590226098530831e-01 2.782812811959648469e-01 6.094772593999190358e-01
0.000000000000000000e+00 -3.652489719601739125e+03 4.309442743417977173e-01 6.364297344219821406e-01 1.102170124903342208e-01 9.218979505803255314e-01
0.000000000000000000e+00 -3.636594560877018012e+03 3.414792019387562494e-01 3.750984028723091113e-01 9.036036658203115968e-01 8.666672852324199816e-01
0.000000000000000000e+00 -3.617985203531971820e+03 3.323477898969624533e-01 5.968907411960575615e-01 8.681013919114678457e-01 8.904592646368653108e-01
0.000000000000000000e+00 -3.601949811816610236e+03 2.808875373215545812e-01 6.060118503979592397e-01 7.235391223053400100e-01 9.199635793520980487e-01
0.000000000000000000e+00 -3.599178329164885781e+03 4.645330252660930803e-01 9.696774143681252678e-01 6.206337723001231765e-02 9.132986893407865070e-01
0.000000000000000000e+00 -3.581042218848310313e+03 3.037517205250178653e-01 5.580391620505462669e-01 2.491277049898564799e-01 8.240621016470868199e-01
0.000000000000000000e+00 -3.558205567144850193e+03 1.245674111601221545e-01 2.823934577974004378e-01 5.151661482848998164e-01 2.970494041656516204e-01
0.000000000000000000e+00 -3.534110182447820534e+03 3.431087159313964685e-01 5.312455380898659651e-01 1.792180100769333873e-01 7.911249586006708912e-01
0.000000000000000000e+00 -3.517147066670928325e+03 1.582868628441734815e-01 8.068787269144838126e-01 4.515984838884861130e-01 2.889503023921590197e-01
0.000000000000000000e+00 -3.512379386147364130e+03 3.330499783342398823e-01 5.671029381306681438e-01 3.658578954627792479e-01 3.483856025681963953e-02
0.000000000000000000e+00 -3.494508890122906905e+03 1.884309216121520247e-01 4.687196606907201302e-01 3.166299253265585367e-01 4.879624889054321457e-01
0.000000000000000000e+00 -3.490947772954743868e+03 2.481927815566857820e-01 2.175977439747216469e-01 8.889662017633073177e-01 5.946057903544468282e-01
0.000000000000000000e+00 -3.488177820056183009e+03 4.601661341919087711e-01 9.199085209016111264e-02 4.735301997735641422e-03 7.759536058152122218e-01
0.000000000000000000e+00 -3.484465912957381079e+03 4.335099095793131241e-01 2.549100138095375945e-01 1.758334985352661972e-01 3.272846357280900786e-02
0.000000000000000000e+00 -3.459459164584674909e+03 2.278694075056462154e-01 3.740207878964323385e-01 3.180883834332203230e-01 7.393885303453825442e-01
0.000000000000000000e+00 -3.448955609955375621e+03 4.711059850945236160e-01 6.044255921694307032e-01 1.572650851000489958e-02 7.812744526482559015e-01
0.000000000000000000e+00 -3.442941884095921978e+03 2.267867019483273960e-01 5.358055939821543268e-01 8.407498970841684738e-01 2.896898397442648765e-01
0.000000000000000000e+00 -3.438172553891468851e+03 2.794482300834295607e-01 4.317763716630189652e-01 3.334296940424021916e-01 1.736806513429071108e-01
0.000000000000000000e+00 -3.435476330378489365e+03 4.153740009533908317e-01 6.811801412695184244e-02 6.071725692779450512e-02 9.118173010467236494e-01
