weight logl sigma l a b
9.522569350855823549e-06 8.056110283100014158e+01 1.828090024029460636e-01 6.259206955150730112e-01 7.377870400259112227e-03 1.876209584341426151e-02
9.523673770772859447e-06 8.056121880346896091e+01 1.801583655596593614e-01 6.231923563850028103e-01 7.175700565378029250e-03 2.804831661251228070e-03
9.523689881864070176e-06 8.056122049515622052e+01 1.887005246395992430e-01 6.358381452346834051e-01 7.148355039536646860e-03 1.519436775189975108e-02
9.524736524730616295e-06 8.056133038799936230e+01 1.780714412034267724e-01 6.292560315803746862e-01 7.410667467553436194e-03 4.190714210038581911e-03
9.525526402957008697e-06 8.056141331370278635e+01 1.903415804746625695e-01 6.320575998878185109e-01 7.252740562874490649e-03 1.514505617848360686e-02
9.525772281074218782e-06 8.056143912591866751e+01 1.894638506886739127e-01 6.264644910876870920e-01 7.480408483399633712e-03 5.767495310432746436e-03
9.527972878782387561e-06 8.056167011438833470e+01 1.881696268118357995e-01 6.253411283214315164e-01 7.351818911262110456e-03 1.810747899725395627e-02
9.528018472250924370e-06 8.056167489959921113e+01 1.913442518927288560e-01 6.322057034614765314e-01 7.281475942294855785e-03 1.146426780820775093e-02
9.528075706213697153e-06 8.056168090649256897e+01 1.847774306156010349e-01 6.229083724956565593e-01 7.095763659841047843e-03 2.007559877745812571e-03
9.529641756701111673e-06 8.056184525466217394e+01 1.848296200044537985e-01 6.563591839735318789e-01 7.393616785891898857e-03 7.069296108135780798e-03
9.530398064527676981e-06 8.056192461523372117e+01 1.835657729311988007e-01 6.099832230663795318e-01 7.295866860930130815e-03 9.634285107281481686e-03
9.530434022517109605e-06 8.056192838820535940e+01 1.800670076293503785e-01 6.301202978329724091e-01 7.296079112653695853e-03 1.756331009989553493e-02
9.530498237856849125e-06 8.056193512610661855e+01 1.874709355375349107e-01 6.242966513226747560e-01 7.435876420921173902e-03 1.626070224488751492e-02
9.531699685731600318e-06 8.056206118165185615e+01 1.839284530887931868e-01 6.423661812351177947e-01 7.055138395836144105e-03 8.138165590985568798e-03
9.532196726791108615e-06 8.056211332640221201e+01 1.907855896102310100e-01 6.390145227108879888e-01 7.280426848066491596e-03 4.252415280919574769e-03
9.533369984835888140e-06 8.056223640252829910e+01 1.834887817355161654e-01 6.529211606297137260e-01 7.348191184835352330e-03 1.537181237256257660e-02
9.533371042274757002e-06 8.056223651344802761e+01 1.894145582648158466e-01 6.423390031680591417e-01 7.194240058436218721e-03 1.224335944645460472e-02
9.533444890738254499e-06 8.056224425972970948e+01 1.845936636620872928e-01 6.101901277657338918e-01 7.236415021133334180e-03 1.040888407083739864e-02
9.533471874090913433e-06 8.056224709011418383e+01 1.899630567733832376e-01 6.337414541854802241e-01 7.310896158469956663e-03 -8.446907438113271382e-04
9.534378740583112830e-06 8.056234221006359064e+01 1.907185051632096506e-01 6.183465562399543813e-01 7.296586993057851966e-03 1.083409293312653787e-02
9.534619809570261031e-06 8.056236749392803631e+01 1.878807970557557216e-01 6.118739049275626618e-01 7.339747429557896830e-03 3.178226222033675441e-03
9.536365127173465677e-06 8.056255052774761793e+01 1.893988714314369659e-01 6.451175592237365919e-01 7.326761043290122566e-03 1.178895396759171987e-02
9.538236724466183454e-06 8.056274676747133867e+01 1.841614966287800359e-01 6.290855370866770269e-01 7.368492040942475896e-03 -5.440505666729045231e-03
9.538422737097552591e-06 8.056276626906507943e+01 1.771603449914879447e-01 6.373013130844779051e-01 7.371333598307751311e-03 9.571277765089813983e-03
9.538535030962812654e-06 8.056277804178760960e+01 1.846153789174876381e-01 6.214893186808946313e-01 7.525311658786858204e-03 4.330453916145948767e-03
9.539191977395326463e-06 8.056284691230163730e+01 1.855955930525395592e-01 6.383093487108624231e-01 7.242867392833460261e-03 -4.972633232974255080e-03
9.541529263479573957e-06 8.056309190158337685e+01 1.849880554741818450e-01 6.421458058732740781e-01 7.250715980645250358e-03 1.947450934763006458e-02
9.542929107713736601e-06 8.056323860150112637e+01 1.835907142240163770e-01 6.255458046623590951e-01 7.545023106140434643e-03 4.751857407627735341e-03
9.544122317329247829e-06 8.056336362967761033e+01 1.856596744683983724e-01 6.170324308744632447e-01 7.190832892662521458e-03 1.606961612763679881e-02
9.544587974241523670e-06 8.056341241840196687e+01 1.872248834071324197e-01 6.253628817452674404e-01 7.068962606579839991e-03 1.023693452372409496e-02
9.546443603876994698e-06 8.056360681645045929e+01 1.838266341255733738e-01 6.307411708288268581e-01 7.064291868063642121e-03 1.313771267198271531e-02
9.546659966811802569e-06 8.056362948043843630e+01 1.899545611530014111e-01 6.145081049905557480e-01 7.292539138315200231e-03 6.069551531408201583e-03
9.548424625206270941e-06 8.056381430898852614e+01 1.829555802210215965e-01 6.325592306468453829e-01 7.501837123438978572e-03 1.510538288511442673e-02
9.548690535269285985e-06 8.056384215718033204e+01 1.850995508042795612e-01 6.486907615498133106e-01 7.226794585377185887e-03 1.678376196046471591e-02
9.549835738867539899e-06 8.056396208304091999e+01 1.873887627859988081e-01 6.298593204602556117e-01 7.133576964454733937e-03 -7.973254103574856089e-04
9.549835764667077576e-06 8.056396208574248874e+01 1.861468096703947916e-01 6.291134520065317925e-01 7.307139586361387218e-03 2.017194322638626858e-02
9.550031205233609625e-06 8.056398255086581628e+01 1.878470894939516800e-01 6.369593700575203465e-01 7.464610589964192078e-03 -4.587634733712597779e-04
9.552165443456688722e-06 8.056420600560991829e+01 1.909107897302272094e-01 6.371964625215187361e-01 7.318464952262279666e-03 1.086469380572907539e-02
9.552332020989182554e-06 8.056422344417723025e+01 1.796670030963963827e-01 6.542396767748154263e-01 7.408179271625806028e-03 4.059235324595178440e-03
9.552493751615769564e-06 8.056424037504365288e+01 1.819752382334963448e-01 6.350009701045626898e-01 7.111069442197769097e-03 1.555447023577505306e-02
9.552872721862405841e-06 8.056428004664557818e+01 1.856417641229231585e-01 6.218567904025316118e-01 7.216145113421335022e-03 1.855311133757586717e-02
9.555496636505792497e-06 8.056455468176599766e+01 1.857517089718670744e-01 6.527644697357969372e-01 7.312147812447253314e-03 1.399890816707793917e-02
9.555561600663570776e-06 8.056456148035945830e+01 1.788285043607195091e-01 6.469934963579819787e-01 7.288186323385327514e-03 1.460921721280783458e-02
9.555745201837484142e-06 8.056458069423905499e+01 1.812674375590659082e-01 6.377546328774923445e-01 7.173203338053588118e-03 -2.382655890679208355e-03
9.557802089693476517e-06 8.056479592250961730e+01 1.887765617140662877e-01 6.272460838111909576e-01 7.448824358328463846e-03 1.409200834067725339e-02
9.557877460459260818e-06 8.056480380826283749e+01 1.815753409891775472e-01 6.192533234742304549e-01 7.455028426146238785e-03 1.089876291261360208e-02
9.559054248092311914e-06 8.056492692296058067e+01 1.835927058328699624e-01 6.496715238732397868e-01 7.113854640670616569e-03 4.226387264150588408e-03
9.560575821070043542e-06 8.056508608639370550e+01 1.856773515128490870e-01 6.345838125055107692e-01 7.554311855896819750e-03 8.754224906552643404e-03
9.561744596964085130e-06 8.056520832845114910e+01 1.782002945144879058e-01 6.441130218106537741e-01 7.237656672177683603e-03 1.303251528632198841e-02
9.562068591064310543e-06 8.056524221228980309e+01 1.888340260131922965e-01 6.335980566312691131e-01 7.392759753346619944e-03 -1.831604630266880918e-03
9.566276666456389880e-06 8.056568219550877075e+01 1.783878809331908011e-01 6.306430499448494320e-01 7.219888689172761220e-03 1.228757900700871986e-02
9.567418899129600409e-06 8.056580159039206990e+01 1.836001032225067775e-01 6.334725920926473908e-01 7.427849232096848942e-03 1.848954575574657255e-02
9.568810669498525718e-06 8.056594704959722719e+01 1.853585235306917656e-01 6.166751494660555055e-01 7.165992118539708799e-03 1.285335341266513609e-03
9.570997466317318289e-06 8.056617555730355207e+01 1.819721926533914846e-01 6.525550593050670756e-01 7.355451099181863073e-03 -1.444709190052240189e-03
9.571195061430402560e-06 8.056619620228586598e+01 1.843022457750198573e-01 6.144963277822445002e-01 7.309868554140161456e-03 1.554279418576420824e-02
9.574447054366365449e-06 8.056653591332272413e+01 1.880496282493591409e-01 6.303669398110818278e-01 7.505607249341891829e-03 1.107247530119659373e-02
9.574935453952784347e-06 8.056658692275723865e+01 1.798167452990912796e-01 6.444587528653843433e-01 7.201086726707051078e-03 -6.943889559611893247e-04
9.575973819585727824e-06 8.056669536310533886e+01 1.776218976122713733e-01 6.368960313060978429e-01 7.336585878277804285e-03 1.240201269515095461e-02
9.576115175616527526e-06 8.056671012452700609e+01 1.778373637708412225e-01 6.331034213141927269e-01 7.416264991862452083e-03 9.011671985631686255e-03
9.576984088816794551e-06 8.056680085795754565e+01 1.848355839729133587e-01 6.133402973364677768e-01 7.173478320962281551e-03 4.594460324792049022e-03
9.577166138258862754e-06 8.056681986683446439e+01 1.891676597124567483e-01 6.285093465440678706e-01 7.203349615141428630e-03 -8.227822440827203820e-04
9.577903589500653665e-06 8.056689686485667323e+01 1.776893629476988257e-01 6.326731158144391909e-01 7.288025072893312972e-03 1.179018211439686326e-02
9.579264900014080298e-06 8.056703898507829820e+01 1.810394295879648729e-01 6.268872983243783947e-01 7.242298664684100606e-03 -2.588932953830225259e-03
9.579286009757077505e-06 8.056704118876720599e+01 1.868617651094032217e-01 6.405006700456666868e-01 7.272967330665049135e-03 1.871638608760273215e-02
9.579293357650098064e-06 8.056704195582751993e+01 1.839415673906263926e-01 6.159845998096054043e-01 7.201909554830743243e-03 7.728285416588320800e-04
9.579357473933996473e-06 8.056704864902157226e+01 1.890303151334201681e-01 6.371099416109221591e-01 7.473049304237942836e-03 4.465956194314557592e-03
9.579432018782277304e-06 8.056705643081262735e+01 1.801304477098906176e-01 6.397903360459646915e-01 7.324344537571227109e-03 1.775889598268731717e-02
9.579709875505548525e-06 8.056708543594498906e+01 1.876993156598912305e-01 6.422271998555001415e-01 7.463514929850770252e-03 1.470938609205330039e-03
9.580620265860153003e-06 8.056718046461605809e+01 1.854429415443657747e-01 6.425254813641243512e-01 7.525432553306087013e-03 2.889997537913746584e-03
9.580878444818516929e-06 8.056720741229507610e+01 1.857400920809817724e-01 6.257457861809758715e-01 7.120897299299454308e-03 -3.215816237494006913e-04
9.581312052382376246e-06 8.056725266887093539e+01 1.866950089743130425e-01 6.266035200686188578e-01 7.201274027266182931e-03 -3.222253366588656576e-03
9.581356335505787059e-06 8.056725729068273267e+01 1.794251965156350437e-01 6.212629217316936181e-01 7.399890866660374655e-03 6.007302887702792304e-03
9.581594077741368437e-06 8.056728210337915641e+01 1.799767970598584732e-01 6.380241982103711518e-01 7.516870016453777725e-03 8.665332129958347451e-03
9.581896097731636814e-06 8.056731362373244565e+01 1.845372272795731405e-01 6.526067370218645580e-01 7.335526853744153697e-03 1.493408582475197477e-02
9.582365667928553107e-06 8.056736262851048025e+01 1.856349262348409579e-01 6.222621069137797001e-01 7.102188396968453499e-03 2.335378225121420570e-03
9.583521684113469497e-06 8.056748326119135584e+01 1.903545834567410555e-01 6.346234549695123350e-01 7.413325034127629665e-03 4.287039701608374997e-03
9.584128254423561008e-06 8.056754655223770101e+01 1.849548937785376601e-01 6.347621957240011659e-01 7.463539646918634918e-03 1.706588149112464592e-02
9.584411656128970949e-06 8.056757612169961646e+01 1.870063192484964776e-01 6.262568028778729978e-01 7.299351419432664745e-03 -4.287060090299776860e-03
9.585215143730359792e-06 8.056765995093742561e+01 1.860424293510742899e-01 6.530151981388782056e-01 7.251519820216226209e-03 1.264669717667921134e-02
9.586163850268921693e-06 8.056775892206930223e+01 1.824045009584476240e-01 6.317251391730387411e-01 7.322193911955557355e-03 1.970856878045301741e-02
9.586590637457505852e-06 8.056780344224389978e+01 1.821187272565544246e-01 6.545645977132890092e-01 7.211448362528780076e-03 1.258647405074730941e-02
9.588105341324583390e-06 8.056796143211471417e+01 1.813015308622460686e-01 6.501148389194810751e-01 7.377808973797216063e-03 -1.937383143294280075e-03
9.588152204158531322e-06 8.056796631970384226e+01 1.783699355005271270e-01 6.436215471332953353e-01 7.255104409314538927e-03 4.292578123266110879e-04
9.588364660122768626e-06 8.056798847763437266e+01 1.882066862204767599e-01 6.225410043257481041e-01 7.133230917178323693e-03 2.278657315096577207e-03
9.588395274773650221e-06 8.056799167052524524e+01 1.820061271757053012e-01 6.174758894374683393e-01 7.190047530207722970e-03 2.737692408800729282e-03
9.588886985789257160e-06 8.056804295109868974e+01 1.835131585277088306e-01 6.433579826558653014e-01 7.406780958150525895e-03 -4.099126606526004579e-03
9.589226525656819840e-06 8.056807836019848423e+01 1.890013796476804342e-01 6.459489946047985987e-01 7.321803790801571787e-03 2.549711980000868294e-03
9.590472740663602585e-06 8.056820831166344021e+01 1.834438707209992969e-01 6.510006154312082405e-01 7.165670900855368453e-03 1.376105059788645946e-02
9.591142192655960220e-06 8.056827811308474452e+01 1.835076388663116342e-01 6.553343647418391482e-01 7.205509902030213243e-03 3.347847203666098892e-03
9.591311881684391798e-06 8.056829580519314504e+01 1.807899005751860688e-01 6.437649094063885302e-01 7.414505105138691210e-03 1.621294805169393172e-02
9.591959605287216724e-06 8.056836333523915528e+01 1.792620897034556127e-01 6.348132690278021073e-01 7.208574986568364040e-03 1.521303001832663426e-02
9.592526775949821550e-06 8.056842246329205182e+01 1.872328373303467353e-01 6.120530778035413455e-01 7.210416675904829376e-03 1.093008620466084935e-02
9.592602051898358264e-06 8.056843031061475813e+01 1.907004657921888002e-01 6.324338575434901299e-01 7.196287649682588106e-03 4.424997113035011864e-03
9.592665527125636654e-06 8.056843692769497522e+01 1.842891161395185384e-01 6.354288752568719723e-01 7.427399037104341628e-03 1.839697080509727911e-02
9.592878695994732193e-06 8.056845914951642840e+01 1.781969709802195823e-01 6.371214729410035194e-01 7.247366743165797875e-03 7.988419795896817277e-04
9.593143633539332019e-06 8.056848676728316150e+01 1.784037035400391769e-01 6.377359004753985205e-01 7.165685353434501914e-03 5.211474530171233965e-03
9.593312888669767871e-06 8.056850441047123468e+01 1.867919225041498876e-01 6.112840387595872560e-01 7.334704711467354699e-03 3.213102544239454517e-03
9.593563196716140779e-06 8.056853050206063926e+01 1.900920295827173978e-01 6.204482412166690830e-01 7.389010635728276988e-03 3.779744450480571061e-03
9.594080420433572331e-06 8.056858441422701844e+01 1.771787186695931160e-01 6.424086907074760822e-01 7.374204915712168074e-03 7.725323649375948065e-03
9.594534584552591046e-06 8.056863175105867469e+01 1.798971829223440511e-01 6.564135275291860250e-01 7.259823725299652253e-03 7.514166523226784022e-03
9.594771848575383097e-06 8.056865647983390488e+01 1.776328291943512216e-01 6.452078452161325028e-01 7.403629940061953740e-03 5.338163562685238617e-03
9.594863558620884018e-06 8.056866603812342476e+01 1.898487545639049034e-01 6.336783253457468623e-01 7.132328797588904923e-03 8.317661469090964488e-03
9.595077065105667323e-06 8.056868829004061183e+01 1.906585513738356108e-01 6.280099026473996426e-01 7.196016342233289842e-03 3.875501989853535889e-03
9.595888393250515534e-06 8.056877284317548060e+01 1.903568376964884235e-01 6.376582137605935063e-01 7.286513026969143603e-03 1.302695180032342748e-02
9.596153661584789916e-06 8.056880048675124328e+01 1.882824804377628836e-01 6.474548836389508732e-01 7.409381924401478581e-03 5.529589537129453447e-03
9.596318411914261004e-06 8.056881765497520576e+01 1.833767453565501304e-01 6.454585425676580002e-01 7.260126409950107274e-03 -4.059871267993786503e-03
9.596402996063234820e-06 8.056882646916545809e+01 1.824299958275756584e-01 6.247179842716404918e-01 7.140914775750004106e-03 1.541795231276932299e-02
9.596745071267746767e-06 8.056886211472014736e+01 1.804529977839282595e-01 6.478927729522254708e-01 7.483280198768579861e-03 1.017343691780947523e-02
9.598211081637756227e-06 8.056901486426134795e+01 1.857377566545893588e-01 6.265507416280695629e-01 7.492034509176792589e-03 1.458419668144861348e-02
9.598397867291755701e-06 8.056903432453732705e+01 1.832617726160958027e-01 6.165212617601254497e-01 7.137350583678758742e-03 7.395608030063893779e-03
9.598693912449113004e-06 8.056906516724629341e+01 1.816539096510925433e-01 6.157847421935530585e-01 7.212901763652336540e-03 1.086132199221845340e-02
9.598951357744804080e-06 8.056909198775392156e+01 1.860119919338973915e-01 6.346842441824227521e-01 7.081478852838260507e-03 1.852760159599675660e-03
9.601604158364633018e-06 8.056936831315861980e+01 1.813551564860004239e-01 6.470673514149525296e-01 7.505332307721324092e-03 3.188095302406157572e-03
9.602371773532547986e-06 8.056944825651733311e+01 1.829126204803987188e-01 6.329921117353503046e-01 7.190165824518937598e-03 -3.728046853551880702e-03
9.602690832337509776e-06 8.056948148304843471e+01 1.868697105276654891e-01 6.431314015386695448e-01 7.388469055284119236e-03 -2.463443830230449549e-03
9.602807854655188134e-06 8.056949366938314938e+01 1.782478650041539603e-01 6.461009709547688162e-01 7.351875357862559801e-03 7.921342802386099891e-04
9.603316766162949727e-06 8.056954666409373544e+01 1.824163498546428619e-01 6.391233360971295685e-01 7.489029436779169602e-03 1.498618446918165148e-02
9.604095970909189573e-06 8.056962779992991841e+01 1.783758159819035238e-01 6.488949697109308579e-01 7.206533660451000523e-03 7.767627785527420059e-03
9.604596556366064893e-06 8.056967992065143847e+01 1.881080945016034844e-01 6.184416067642126702e-01 7.341989143870818191e-03 -7.938729984204861978e-04
9.604984002139279887e-06 8.056972025945759697e+01 1.810026530037462389e-01 6.315524173250491868e-01 7.084735609241686605e-03 7.729153990799542129e-03
9.605406216288444438e-06 8.056976421631057406e+01 1.818744474267777189e-01 6.314255177634665595e-01 7.495231526263093635e-03 -7.055984358212974428e-04
9.606374814520636800e-06 8.056986505008870836e+01 1.840792553777751139e-01 6.253878506246204338e-01 7.142250049762689790e-03 1.689394573588298698e-02
9.606546254015874795e-06 8.056988289635941669e+01 1.893483928632717639e-01 6.354448935350814898e-01 7.463847214673392794e-03 4.627093116571501241e-03
9.607776558253476758e-06 8.057001095751996900e+01 1.897944028273575445e-01 6.303856544624808489e-01 7.441384647715397482e-03 1.124019044467816641e-02
9.607939610396636155e-06 8.057002792822683546e+01 1.825598297676730708e-01 6.134589650828893292e-01 7.397929771700173518e-03 6.109469255116906083e-03
9.610994774884829109e-06 8.057034586099591422e+01 1.859340043909294693e-01 6.123768464536415435e-01 7.283064065685684874e-03 1.386869513649147123e-02
9.612090297247974512e-06 8.057045984086545332e+01 1.799795926635154586e-01 6.300576691369624838e-01 7.476681237483850939e-03 1.794970011221863615e-03
9.613259620677271016e-06 8.057058148478202497e+01 1.848603295322436835e-01 6.477809729118856330e-01 7.252655956645405466e-03 1.730517252037033771e-02
9.613978382475417907e-06 8.057065624973769502e+01 1.789905450052965974e-01 6.362998135814057488e-01 7.210020273673289903e-03 1.457293990342245493e-02
9.614449166062243854e-06 8.057070521719337819e+01 1.853328774596738060e-01 6.260065975910668046e-01 7.519762651315854696e-03 1.564171120429946882e-03
9.615018226541363424e-06 8.057076440348987489e+01 1.859727486991980816e-01 6.522065524790293667e-01 7.420224468040137467e-03 9.438986529449522322e-03
9.616241568766344117e-06 8.057089162783603342e+01 1.901615297078483868e-01 6.403686797220327076e-01 7.223305533810467360e-03 4.992940204501028489e-03
9.617412004141262597e-06 8.057101333486085082e+01 1.824853076302813681e-01 6.133631464632516295e-01 7.353378325840785601e-03 1.108956145196415832e-02
9.618921661343741262e-06 8.057117029379406858e+01 1.886709999603417565e-01 6.299258078587934850e-01 7.091451133134266116e-03 7.957910365197218283e-03
9.619730454215396376e-06 8.057125437378753929e+01 1.796048997763699806e-01 6.500063956772035301e-01 7.248522489787155576e-03 1.380662330560689099e-02
9.620157962825704232e-06 8.057129881360975787e+01 1.791692679397748067e-01 6.350218819200896814e-01 7.228745686516470370e-03 1.537197499668208067e-02
9.621008341013574081e-06 8.057138720515266073e+01 1.834573253693420891e-01 6.144355100073662923e-01 7.192029754936865582e-03 3.817971837721145789e-03
9.622955233558160563e-06 8.057158954315269739e+01 1.846808991588679560e-01 6.507635019381742270e-01 7.452382191382035670e-03 1.922633388346639549e-03
9.624118311833089869e-06 8.057171040082735658e+01 1.825853334301799635e-01 6.278390112298646297e-01 7.394875962890415377e-03 -3.951894097203423328e-03
9.625409603070532002e-06 8.057184456424633368e+01 1.801131136126254695e-01 6.513696467026717229e-01 7.187609724343277384e-03 3.298022587458593335e-03
9.625421406896620088e-06 8.057184579056493590e+01 1.780294600426355622e-01 6.388040814940375567e-01 7.225710117477343597e-03 2.442005792231860539e-03
9.626852513156148941e-06 8.057199445936822713e+01 1.786071412616140608e-01 6.521338473383596623e-01 7.385905679551364733e-03 6.883360865966636766e-03
9.627542450739228711e-06 8.057206612483314245e+01 1.813313696562911803e-01 6.329717286651659336e-01 7.104266653432944612e-03 1.326793307902329744e-02
9.627577632123078243e-06 8.057206977906990630e+01 1.894586621465723653e-01 6.264965276673873928e-01 7.126788344697140842e-03 1.045206065225512404e-02
9.627725068931213665e-06 8.057208509296140164e+01 1.911433314690102470e-01 6.285447910718735542e-01 7.284165838458797615e-03 1.154584925158141928e-02
9.628769326729369845e-06 8.057219355068768607e+01 1.878716540874960372e-01 6.451078174718455349e-01 7.438522588771021016e-03 1.083151789979108770e-02
9.629068837724986710e-06 8.057222465604780837e+01 1.782354720273157112e-01 6.256344840272223262e-01 7.343791109296081421e-03 6.037794242879535034e-03
9.629904700567648885e-06 8.057231145847697462e+01 1.869167743401024262e-01 6.180783146932273819e-01 7.216694556696809371e-03 1.623712168929491995e-02
9.631158186040920951e-06 8.057244161593322929e+01 1.851802506299425888e-01 6.496441971032661522e-01 7.420358891877365526e-03 1.371264760545187755e-02
9.631624901345011601e-06 8.057249007365629723e+01 1.815260516332018181e-01 6.386992470892429719e-01 7.084380777590125466e-03 4.302935085156445183e-03
9.631958191121546602e-06 8.057252467674908303e+01 1.809838712901019608e-01 6.262599140798870145e-01 7.348455540562258415e-03 -2.689071324326830492e-03
9.634392563559407506e-06 8.057277738391525190e+01 1.882378469458938219e-01 6.271205091539870935e-01 7.110843100131505889e-03 3.162469672613354987e-03
9.635339997790385953e-06 8.057287571784165436e+01 1.793420671554866730e-01 6.550728075534916206e-01 7.268658056404628254e-03 7.544499253756331569e-03
9.636451296662621504e-06 8.057299104691060165e+01 1.860647964057268733e-01 6.230818466079741658e-01 7.087304417297511649e-03 1.186425188094641925e-02
9.636867556006589548e-06 8.057303424230909172e+01 1.808892127563189456e-01 6.208655408731290626e-01 7.237045226584817859e-03 1.434608528153269447e-02
9.637386657511246672e-06 8.057308810706557267e+01 1.800150486678867567e-01 6.535159339542719881e-01 7.244926765815631886e-03 2.393342572677426006e-03
9.638846356004230042e-06 8.057323955766224799e+01 1.827979998157036323e-01 6.182635069757075330e-01 7.302521100544287491e-03 1.624063376022455429e-02
9.640170303245819124e-06 8.057337690359301519e+01 1.807251035057388655e-01 6.460619471365415256e-01 7.151005128027812519e-03 1.347113442759173552e-02
9.640497027096640295e-06 8.057341079493559732e+01 1.878913803798628601e-01 6.356812313128936687e-01 7.233748214949306532e-03 -2.757767935587462915e-03
9.642344462931611433e-06 8.057360240941747520e+01 1.863343410482754259e-01 6.380028415855952817e-01 7.292563163208941324e-03 -4.560708457916895497e-03
9.642554396566186436e-06 8.057362418123345549e+01 1.902349691439901291e-01 6.170429483274869620e-01 7.281357668560486940e-03 9.438347304131067261e-03
9.643326498684932701e-06 8.057370425039113115e+01 1.813306447392799559e-01 6.473332661368363938e-01 7.482454061439533510e-03 1.464759867655374137e-03
9.645402059497570834e-06 8.057391946009916239e+01 1.884496282659677835e-01 6.422022323267401189e-01 7.241727187149535339e-03 -2.805498456583954692e-04
9.646383311695308811e-06 8.057402118756291998e+01 1.850767716572366550e-01 6.160003648136630483e-01 7.297111082863752540e-03 -1.008544467086203156e-03
9.647818039460952878e-06 8.057416990869857898e+01 1.899902453170756456e-01 6.332632288346413674e-01 7.380662602923582227e-03 1.269302649784531667e-03
9.649576999837056600e-06 8.057435220899117212e+01 1.854317798489549252e-01 6.535776104138313336e-01 7.241647335509041050e-03 2.447382292153577055e-03
9.649868949132238411e-06 8.057438246367267709e+01 1.883532847668260291e-01 6.329565863088653099e-01 7.265062768038753338e-03 1.794751798737603821e-02
9.649870172799498663e-06 8.057438259047928852e+01 1.843717864781182492e-01 6.154869370527566996e-01 7.451458023339609105e-03 4.264882259736868519e-03
9.651337148689438975e-06 8.057453459919753413e+01 1.780763925339245435e-01 6.282237091536873042e-01 7.340701662845686148e-03 1.007937165999184259e-02
9.652235532572244690e-06 8.057462767874278597e+01 1.860954080825412416e-01 6.122342597787943097e-01 7.189133727656518702e-03 7.557727972434591379e-03
9.654713301458387064e-06 8.057488434994661475e+01 1.802129123560151647e-01 6.560839808676121043e-01 7.357586446361141785e-03 8.733647441555802970e-03
9.655000359205732468e-06 8.057491408189939364e+01 1.861365711973236303e-01 6.417528357373289971e-01 7.518148925890123790e-03 9.163852352617407604e-03
9.655719055480568299e-06 8.057498851685541297e+01 1.856226266318466711e-01 6.359412327770487261e-01 7.494920563291804227e-03 -9.149189656125766845e-04
9.655757683051001408e-06 8.057499251733356971e+01 1.793476355558534241e-01 6.377972058914161968e-01 7.371948636862267479e-03 1.566586136279379815e-02
9.657130008828122779e-06 8.057513463236072937e+01 1.824722629807101482e-01 6.359370597186926322e-01 7.171679987069370932e-03 -2.697727842462027681e-03
9.657637218463154850e-06 8.057518715275915611e+01 1.849559102614423967e-01 6.340880366226548936e-01 7.088355717041708304e-03 1.469566372700636947e-02
9.657672393833285603e-06 8.057519079498605663e+01 1.875040072367823718e-01 6.503177868855978261e-01 7.317538120110080035e-03 1.158778217554434775e-02
9.658759478587410923e-06 8.057530335042719116e+01 1.852364919284799905e-01 6.343474512908414686e-01 7.104293053683416459e-03 1.571224451545250034e-02
9.662017555021464062e-06 8.057564061185919968e+01 1.856057814010314277e-01 6.540234670187938804e-01 7.227789273603776876e-03 1.020209336233968145e-02
9.662077435670792270e-06 8.057564680937058199e+01 1.863424379154043908e-01 6.220923186923201786e-01 7.087035196259437730e-03 6.440709949044887139e-03
9.662260552365896908e-06 8.057566576129485725e+01 1.909459725048305023e-01 6.263330767736591254e-01 7.266249511269029515e-03 1.168870687464673708e-02
9.662455500447380107e-06 8.057568593733066109e+01 1.824390036123174907e-01 6.376673909468948409e-01 7.513938229713912342e-03 1.296050584365726621e-02
9.663355229989169099e-06 8.057577904903034494e+01 1.805617760276321260e-01 6.230642375755303108e-01 7.191643789424453925e-03 2.236071872596667731e-03
9.665147200649418593e-06 8.057596447163841447e+01 1.803085725218859514e-01 6.501661051627760646e-01 7.420625838612734948e-03 8.521755416635024005e-04
9.666365894659790863e-06 8.057609055530356557e+01 1.846461964000546685e-01 6.311698742170002152e-01 7.101495148458814022e-03 3.881904402920355324e-04
9.666888862709031139e-06 8.057614465566648221e+01 1.812141372580744203e-01 6.232126119942792419e-01 7.485622801664079673e-03 8.320704237547271731e-03
9.667926217783169129e-06 8.057625196003642998e+01 1.810471699193741957e-01 6.552300425840329456e-01 7.252668417598306938e-03 1.151405723753251564e-02
9.670021789378793883e-06 8.057646869157413505e+01 1.834993314911278484e-01 6.238633768140150471e-01 7.463793399069683365e-03 -8.549190157758346231e-04
9.670229325879363920e-06 8.057649015318797581e+01 1.856730966613130140e-01 6.164969002573768009e-01 7.463438887247722531e-03 4.362423467563658619e-03
9.675114700772813678e-06 8.057699522303740025e+01 1.839696232826492084e-01 6.389987907226308828e-01 7.167407065263434185e-03 1.795917459444629216e-02
9.675632910826969602e-06 8.057704878273077043e+01 1.834301041203735827e-01 6.167497853568364441e-01 7.316850979111666486e-03 1.560064990316600841e-02
9.676085966020887523e-06 8.057709560598165410e+01 1.887724554936278942e-01 6.445144976287349170e-01 7.303185766459864559e-03 1.325610476978900110e-02
9.676104423615442327e-06 8.057709751352743410e+01 1.801588172907978569e-01 6.224382961946404169e-01 7.440557046854492929e-03 5.503310692081875288e-03
