logz logzerr logvol nlive logl logwt insert_order
-4.500388011682166933e+01 2.292230235332462784e-01 -5.696000000000236874e+00 1.000000000000000000e+03 -3.611145639671369878e+01 -4.871571163402943228e+01 1.455999999999999961e+00
-4.497974108836154983e+01 2.247522456287247561e-01 -5.697000000000237208e+00 1.000000000000000000e+03 -3.610811021542986055e+01 -4.871336545274559882e+01 1.381999999999999895e+00
-4.495611632918523526e+01 2.041031575056186376e-01 -5.698000000000237542e+00 1.000000000000000000e+03 -3.609566740991519396e+01 -4.870192264723092990e+01 5.919999999999999707e-01
-4.493277430735920319e+01 1.876506590634109961e-01 -5.699000000000237875e+00 1.000000000000000000e+03 -3.608928742848149795e+01 -4.869654266579723867e+01 7.620000000000000107e-01
-4.490984308509801082e+01 1.835188989821176786e-01 -5.700000000000238209e+00 1.000000000000000000e+03 -3.607592440919411558e+01 -4.868417964650985397e+01 1.074000000000000066e+00
-4.488715021403226046e+01 1.781893383035416945e-01 -5.701000000000238543e+00 1.000000000000000000e+03 -3.607354182527629405e+01 -4.868279706259203010e+01 1.772000000000000020e+00
-4.486493054202190223e+01 1.809352071745612411e-01 -5.702000000000238877e+00 1.000000000000000000e+03 -3.603740848584531875e+01 -4.864766372316105958e+01 5.739999999999999547e-01
-4.484242529749610640e+01 1.885442967640218181e-01 -5.703000000000239211e+00 1.000000000000000000e+03 -3.602725666941989857e+01 -4.863851190673563707e+01 1.461999999999999966e+00
-4.482021528698759738e+01 1.904974980382576344e-01 -5.704000000000239545e+00 1.000000000000000000e+03 -3.602006081166340579e+01 -4.863231604897914906e+01 3.200000000000000067e-01
-4.479835428964569388e+01 2.082581366077834728e-01 -5.705000000000239879e+00 1.000000000000000000e+03 -3.599849781106453861e+01 -4.861175304838027955e+01 7.860000000000000320e-01
-4.477652134208201318e+01 2.073825523951882965e-01 -5.706000000000240213e+00 1.000000000000000000e+03 -3.597856764429809573e+01 -4.859282288161384145e+01 4.040000000000000258e-01
-4.475475099500214071e+01 1.957449746661977519e-01 -5.707000000000240547e+00 1.000000000000000000e+03 -3.595406927055529422e+01 -4.856932450787103761e+01 5.500000000000000444e-01
-4.473294340324628138e+01 1.923332461188667908e-01 -5.708000000000240881e+00 1.000000000000000000e+03 -3.590682617898261242e+01 -4.852308141629835347e+01 6.680000000000000382e-01
-4.471060234991431059e+01 1.911348774592369071e-01 -5.709000000000241215e+00 1.000000000000000000e+03 -3.588373537185643869e+01 -4.850099060917217741e+01 5.580000000000000515e-01
-4.468826682468044709e+01 1.877892213950952127e-01 -5.710000000000241549e+00 1.000000000000000000e+03 -3.582371122224058979e+01 -4.844196645955633329e+01 2.459999999999999964e-01
-4.466510621473181430e+01 1.774580326808568864e-01 -5.711000000000241883e+00 1.000000000000000000e+03 -3.581563376640454521e+01 -4.843488900372028638e+01 1.895999999999999908e+00
-4.464231094144641077e+01 1.726238555500863858e-01 -5.712000000000242217e+00 1.000000000000000000e+03 -3.580670916022528161e+01 -4.842696439754102755e+01 1.189999999999999947e+00
-4.461984839041694784e+01 1.662289942836931156e-01 -5.713000000000242551e+00 1.000000000000000000e+03 -3.575358196575896841e+01 -4.837483720307471202e+01 1.620000000000000051e-01
-4.459671727691780063e+01 1.777308153665205503e-01 -5.714000000000242885e+00 1.000000000000000000e+03 -3.570567009343587017e+01 -4.832792533075161145e+01 1.439999999999999947e+00
-4.457303603539580195e+01 1.856754701461156565e-01 -5.715000000000243219e+00 1.000000000000000000e+03 -3.568108343090202084e+01 -4.830433866821776689e+01 1.925999999999999934e+00
-4.454935700720754710e+01 1.892697323893774708e-01 -5.716000000000243553e+00 1.000000000000000000e+03 -3.567202244139886602e+01 -4.829627767871460975e+01 4.879999999999999893e-01
-4.452604068142534288e+01 1.841792868133429462e-01 -5.717000000000243887e+00 1.000000000000000000e+03 -3.563231100162546738e+01 -4.825756623894120878e+01 1.576000000000000068e+00
-4.450236686930323771e+01 1.925985547193619085e-01 -5.718000000000244221e+00 1.000000000000000000e+03 -3.557834561405192630e+01 -4.820460085136767248e+01 8.539999999999999813e-01
-4.447799786399168909e+01 1.801810886263059963e-01 -5.719000000000244555e+00 1.000000000000000000e+03 -3.540787257184091175e+01 -4.803512780915665559e+01 1.090000000000000080e+00
-4.444987644094402413e+01 1.808463616025559051e-01 -5.720000000000244889e+00 1.000000000000000000e+03 -3.538592528965008910e+01 -4.801418052696583061e+01 7.500000000000000000e-01
-4.442195326239662734e+01 1.874788051267618494e-01 -5.721000000000245223e+00 1.000000000000000000e+03 -3.537751831446021811e+01 -4.800677355177596439e+01 8.000000000000000444e-01
-4.439458943759741771e+01 1.867730503621949367e-01 -5.722000000000245556e+00 1.000000000000000000e+03 -3.537431327422487470e+01 -4.800456851154062576e+01 9.839999999999999858e-01
-4.436789647293789329e+01 1.841191782863695336e-01 -5.723000000000245890e+00 1.000000000000000000e+03 -3.534707586821834013e+01 -4.797833110553408886e+01 1.191999999999999948e+00
-4.434121550496699626e+01 1.745318524560859341e-01 -5.724000000000246224e+00 1.000000000000000000e+03 -3.532829188496813799e+01 -4.796054712228388439e+01 2.800000000000000058e-02
-4.431476776662982076e+01 1.740732149005008722e-01 -5.725000000000246558e+00 1.000000000000000000e+03 -3.524497813181861261e+01 -4.787823336913436378e+01 2.580000000000000071e-01
-4.428682148940455221e+01 1.725392442388929970e-01 -5.726000000000246892e+00 1.000000000000000000e+03 -3.524346141533405330e+01 -4.787771665264980214e+01 8.159999999999999476e-01
-4.425962115892339455e+01 1.967959212346918618e-01 -5.727000000000247226e+00 1.000000000000000000e+03 -3.515619942947668619e+01 -4.779145466679243270e+01 2.720000000000000195e-01
-4.423078957803250688e+01 1.899273727402738254e-01 -5.728000000000247560e+00 1.000000000000000000e+03 -3.514267415293855379e+01 -4.777892939025430508e+01 5.280000000000000249e-01
-4.420241776871986872e+01 1.779213787669539637e-01 -5.729000000000247894e+00 1.000000000000000000e+03 -3.512723905946634773e+01 -4.776449429678209668e+01 2.340000000000000135e-01
-4.417443318358011339e+01 1.774996100032365520e-01 -5.730000000000248228e+00 1.000000000000000000e+03 -3.511884097300132623e+01 -4.775709621031707286e+01 1.260000000000000009e-01
-4.414701106700800182e+01 1.724018360629542834e-01 -5.731000000000248562e+00 1.000000000000000000e+03 -3.509870367270576708e+01 -4.773795891002151848e+01 8.679999999999999938e-01
-4.411981215008544410e+01 1.747301948207397870e-01 -5.732000000000248896e+00 1.000000000000000000e+03 -3.505198622180408563e+01 -4.769224145911983470e+01 1.534000000000000030e+00
-4.409211183354079822e+01 1.736689523884958619e-01 -5.733000000000249230e+00 1.000000000000000000e+03 -3.503460016123872833e+01 -4.767585539855447507e+01 1.116000000000000103e+00
-4.406471892967734760e+01 1.863414725971664354e-01 -5.734000000000249564e+00 1.000000000000000000e+03 -3.500785508189039774e+01 -4.765011031920614926e+01 1.800000000000000044e+00
-4.403737051620334597e+01 1.813838921272290516e-01 -5.735000000000249898e+00 1.000000000000000000e+03 -3.500595363025253448e+01 -4.764920886756828367e+01 6.879999999999999449e-01
-4.401072648034182322e+01 1.850811923078984900e-01 -5.736000000000250232e+00 1.000000000000000000e+03 -3.499210367486503515e+01 -4.763635891218078200e+01 6.939999999999999503e-01
-4.398444269635876935e+01 1.966534281652836946e-01 -5.737000000000250566e+00 1.000000000000000000e+03 -3.492961052730644411e+01 -4.757486576462219574e+01 1.294000000000000039e+00
-4.395722969489651888e+01 2.021223191803280805e-01 -5.738000000000250900e+00 1.000000000000000000e+03 -3.488874971974881589e+01 -4.753500495706457230e+01 1.604000000000000092e+00
-4.392967505166809161e+01 2.044602450955179396e-01 -5.739000000000251234e+00 1.000000000000000000e+03 -3.488680267524489409e+01 -4.753405791256064816e+01 1.559999999999999998e-01
-4.390283428126383569e+01 1.923947359339725494e-01 -5.740000000000251568e+00 1.000000000000000000e+03 -3.487290595646857128e+01 -4.752116119378432302e+01 3.780000000000000027e-01
-4.387636030623272632e+01 1.851738721631253359e-01 -5.741000000000251902e+00 1.000000000000000000e+03 -3.487212677029235408e+01 -4.752138200760811060e+01 2.300000000000000100e-01
-4.385057478572818468e+01 1.753743181982332922e-01 -5.742000000000252236e+00 1.000000000000000000e+03 -3.485933088892505793e+01 -4.750958612624081212e+01 1.866000000000000103e+00
-4.382514296739387305e+01 1.721340891311717580e-01 -5.743000000000252570e+00 1.000000000000000000e+03 -3.485226270697404516e+01 -4.750351794428979701e+01 7.459999999999999964e-01
-4.380019283082097559e+01 1.792357594092060524e-01 -5.744000000000252903e+00 1.000000000000000000e+03 -3.482106694233447541e+01 -4.747332217965022494e+01 1.859999999999999987e-01
-4.377511310312196002e+01 1.809505419809936677e-01 -5.745000000000253237e+00 1.000000000000000000e+03 -3.478410707393692292e+01 -4.743736231125267722e+01 1.389999999999999902e+00
-4.374976246318608020e+01 1.695971970602095091e-01 -5.746000000000253571e+00 1.000000000000000000e+03 -3.476049484467736761e+01 -4.741475008199311958e+01 9.599999999999999645e-01
-4.372448027974787266e+01 1.635943303460769549e-01 -5.747000000000253905e+00 1.000000000000000000e+03 -3.471579405907820615e+01 -4.737104929639396289e+01 4.399999999999999745e-02
-4.369873411788354645e+01 1.648830347034634380e-01 -5.748000000000254239e+00 1.000000000000000000e+03 -3.470086356857453325e+01 -4.735711880589028766e+01 1.727999999999999980e+00
-4.367328655877417276e+01 1.696195711485186663e-01 -5.749000000000254573e+00 1.000000000000000000e+03 -3.456675940087313847e+01 -4.722401463818889056e+01 1.278000000000000025e+00
-4.364498706033941033e+01 1.780285180104569931e-01 -5.750000000000254907e+00 1.000000000000000000e+03 -3.454824065245263398e+01 -4.720649588976839084e+01 1.114000000000000101e+00
-4.361698680429766029e+01 1.750509051258795634e-01 -5.751000000000255241e+00 1.000000000000000000e+03 -3.453094499865144940e+01 -4.719020023596720392e+01 1.203999999999999959e+00
-4.358930790195778826e+01 1.774484092179103578e-01 -5.752000000000255575e+00 1.000000000000000000e+03 -3.450611376040151868e+01 -4.716636899771727087e+01 1.129999999999999893e+00
-4.356173384202993049e+01 1.797303352234056462e-01 -5.753000000000255909e+00 1.000000000000000000e+03 -3.449754562490252852e+01 -4.715880086221828549e+01 1.487999999999999989e+00
-4.353469862911742894e+01 1.869805407448457413e-01 -5.754000000000256243e+00 1.000000000000000000e+03 -3.448471911907101628e+01 -4.714697435638677803e+01 1.461999999999999966e+00
-4.350806609038890826e+01 1.854932761386145212e-01 -5.755000000000256577e+00 1.000000000000000000e+03 -3.442161823332742188e+01 -4.708487347064318129e+01 3.539999999999999813e-01
-4.348048512921601372e+01 2.075538299031950140e-01 -5.756000000000256911e+00 1.000000000000000000e+03 -3.442134430352049890e+01 -4.708559954083625598e+01 8.559999999999999831e-01
-4.345366372612701866e+01 2.278353870663549496e-01 -5.757000000000257245e+00 1.000000000000000000e+03 -3.439133593645101428e+01 -4.705659117376677614e+01 1.391999999999999904e+00
-4.342678438359105542e+01 2.243281914331967386e-01 -5.758000000000257579e+00 1.000000000000000000e+03 -3.437063603510921439e+01 -4.703689127242497392e+01 1.887999999999999901e+00
-4.340009478534791043e+01 2.501773655889156234e-01 -5.759000000000257913e+00 1.000000000000000000e+03 -3.432297236376271599e+01 -4.699022760107847319e+01 1.580000000000000016e-01
-4.337287399064707216e+01 2.785898894401733772e-01 -5.760000000000258247e+00 1.000000000000000000e+03 -3.430484146006608626e+01 -4.697309669738184823e+01 4.279999999999999916e-01
-4.334592282032646438e+01 2.800659101443372379e-01 -5.761000000000258581e+00 1.000000000000000000e+03 -3.428595964136666652e+01 -4.695521487868242616e+01 1.681999999999999940e+00
-4.331921175372144006e+01 2.854201233465042398e-01 -5.762000000000258915e+00 1.000000000000000000e+03 -3.425661156974729238e+01 -4.692686680706304969e+01 1.308000000000000052e+00
-4.329245750538427728e+01 2.783767545457099257e-01 -5.763000000000259249e+00 1.000000000000000000e+03 -3.424667541887910716e+01 -4.691793065619486924e+01 1.719999999999999973e+00
-4.326616958911228750e+01 2.611397310116629900e-01 -5.764000000000259583e+00 1.000000000000000000e+03 -3.413391739251463264e+01 -4.680617262983039240e+01 1.250000000000000000e+00
-4.323756926658902700e+01 2.637120430831202955e-01 -5.765000000000259917e+00 1.000000000000000000e+03 -3.410893852792207781e+01 -4.678219376523783524e+01 1.880000000000000004e-01
-4.320909895483744378e+01 2.432558018043441406e-01 -5.766000000000260250e+00 1.000000000000000000e+03 -3.409654553422399204e+01 -4.677080077153975424e+01 1.624000000000000110e+00
-4.318110402703758410e+01 2.401592522515462180e-01 -5.767000000000260584e+00 1.000000000000000000e+03 -3.407183538593290706e+01 -4.674709062324866693e+01 1.193999999999999950e+00
-4.315322714177260366e+01 2.535240301538807528e-01 -5.768000000000260918e+00 1.000000000000000000e+03 -3.404032728135288011e+01 -4.671658251866864475e+01 1.372000000000000108e+00
-4.312527782663372733e+01 2.532084931627325841e-01 -5.769000000000261252e+00 1.000000000000000000e+03 -3.394683172221952816e+01 -4.662408695953529048e+01 1.400000000000000133e-01
-4.309549248120684695e+01 2.602350303843279367e-01 -5.770000000000261586e+00 1.000000000000000000e+03 -3.393382547631966872e+01 -4.661208071363543581e+01 1.239999999999999991e+00
-4.306622440663214491e+01 2.629953129448673876e-01 -5.771000000000261920e+00 1.000000000000000000e+03 -3.392477529955407078e+01 -4.660403053686983554e+01 8.940000000000000169e-01
-4.303756207560010694e+01 2.487837866989693336e-01 -5.772000000000262254e+00 1.000000000000000000e+03 -3.384628317439776879e+01 -4.652653841171353122e+01 1.725999999999999979e+00
-4.300748679433083055e+01 2.436276471072001404e-01 -5.773000000000262588e+00 1.000000000000000000e+03 -3.381577231508339310e+01 -4.649702755239916030e+01 9.679999999999999716e-01
-4.297742823090573694e+01 2.470876852785397482e-01 -5.774000000000262922e+00 1.000000000000000000e+03 -3.381194238814092046e+01 -4.649419762545668533e+01 6.079999999999999849e-01
-4.294816538129582284e+01 2.572761005318613958e-01 -5.775000000000263256e+00 1.000000000000000000e+03 -3.379379716235254705e+01 -4.647705239966830959e+01 2.459999999999999964e-01
-4.291924994144599026e+01 2.396281953497104988e-01 -5.776000000000263590e+00 1.000000000000000000e+03 -3.378858859249297097e+01 -4.647284382980873829e+01 4.580000000000000182e-01
-4.289103029587437987e+01 2.201868021844438361e-01 -5.777000000000263924e+00 1.000000000000000000e+03 -3.378537880819675365e+01 -4.647063404551251864e+01 1.885999999999999899e+00
-4.286352530397709870e+01 2.327449826014928724e-01 -5.778000000000264258e+00 1.000000000000000000e+03 -3.374163011170008275e+01 -4.642788534901585251e+01 1.062000000000000055e+00
-4.283560366632730876e+01 2.244351741484784668e-01 -5.779000000000264592e+00 1.000000000000000000e+03 -3.373010258889775059e+01 -4.641735782621351802e+01 3.140000000000000013e-01
-4.280815695444870528e+01 2.264787159500098457e-01 -5.780000000000264926e+00 1.000000000000000000e+03 -3.371737636773181634e+01 -4.640563160504758144e+01 1.229999999999999982e+00
-4.278113261211885288e+01 2.239737999301493476e-01 -5.781000000000265260e+00 1.000000000000000000e+03 -3.371319841512435289e+01 -4.640245365244011566e+01 6.919999999999999485e-01
-4.275473674955903647e+01 2.194645982397033512e-01 -5.782000000000265594e+00 1.000000000000000000e+03 -3.369593961278334859e+01 -4.638619485009911614e+01 2.340000000000000135e-01
-4.272860366341745930e+01 2.215376912426829381e-01 -5.783000000000265928e+00 1.000000000000000000e+03 -3.359324685435841928e+01 -4.628450209167418450e+01 1.705999999999999961e+00
-4.270044807032709855e+01 2.062131400724433461e-01 -5.784000000000266262e+00 1.000000000000000000e+03 -3.357299429021921355e+01 -4.626524952753497644e+01 1.375999999999999890e+00
-4.267253858454355253e+01 1.933985410060811982e-01 -5.785000000000266596e+00 1.000000000000000000e+03 -3.354953345623300720e+01 -4.624278869354877486e+01 1.516000000000000014e+00
-4.264477866871840916e+01 1.765178116658880081e-01 -5.786000000000266930e+00 1.000000000000000000e+03 -3.354045344830606723e+01 -4.623470868562183966e+01 1.596000000000000085e+00
-4.261755242759188889e+01 1.901702648773250237e-01 -5.787000000000267264e+00 1.000000000000000000e+03 -3.353588662571769419e+01 -4.623114186303346429e+01 2.099999999999999922e-01
-4.259095439238126346e+01 1.920562402582618178e-01 -5.788000000000267597e+00 1.000000000000000000e+03 -3.353126592149405383e+01 -4.622752115880982160e+01 1.945999999999999952e+00
-4.256495275470313544e+01 2.068644798450836597e-01 -5.789000000000267931e+00 1.000000000000000000e+03 -3.350422139587034565e+01 -4.620147663318611819e+01 2.400000000000000050e-02
-4.253895001621829408e+01 2.080108427017219042e-01 -5.790000000000268265e+00 1.000000000000000000e+03 -3.349017410544288964e+01 -4.618842934275865986e+01 5.120000000000000107e-01
-4.251327772250791526e+01 2.093083272762799041e-01 -5.791000000000268599e+00 1.000000000000000000e+03 -3.347199159521633760e+01 -4.617124683253210549e+01 1.370000000000000107e+00
-4.248781971926322143e+01 2.036148016755028323e-01 -5.792000000000268933e+00 1.000000000000000000e+03 -3.343950295227389802e+01 -4.613975818958967068e+01 4.440000000000000058e-01
-4.246220967929823331e+01 2.173400530086748439e-01 -5.793000000000269267e+00 1.000000000000000000e+03 -3.343676515213531530e+01 -4.613802038945108563e+01 7.459999999999999964e-01
-4.243719627638071756e+01 2.074755984004363618e-01 -5.794000000000269601e+00 1.000000000000000000e+03 -3.342269520568243024e+01 -4.612495044299819824e+01 5.399999999999999939e-02
-4.241247620268277529e+01 2.058974132033602467e-01 -5.795000000000269935e+00 1.000000000000000000e+03 -3.341230107114779457e+01 -4.611555630846356735e+01 1.925999999999999934e+00
-4.238812755895031614e+01 2.289594942340955896e-01 -5.796000000000270269e+00 1.000000000000000000e+03 -3.339821151394605181e+01 -4.610246675126182225e+01 4.699999999999999734e-01
-4.236404826542939617e+01 2.301337310355518195e-01 -5.797000000000270603e+00 1.000000000000000000e+03 -3.337541765644834868e+01 -4.608067289376411679e+01 1.381999999999999895e+00
-4.234002328570506535e+01 2.202385825875271819e-01 -5.798000000000270937e+00 1.000000000000000000e+03 -3.332839972106171444e+01 -4.603465495837748733e+01 7.620000000000000107e-01
-4.231547057817473956e+01 2.264786290574591354e-01 -5.799000000000271271e+00 1.000000000000000000e+03 -3.329359605161721447e+01 -4.600085128893298503e+01 1.506000000000000005e+00
-4.229069248457693675e+01 2.429822507093025441e-01 -5.800000000000271605e+00 1.000000000000000000e+03 -3.328171623216522335e+01 -4.598997146948099157e+01 1.963999999999999968e+00
-4.226625223657503483e+01 2.428729480500893545e-01 -5.801000000000271939e+00 1.000000000000000000e+03 -3.326955738690696762e+01 -4.597881262422274062e+01 9.799999999999999822e-01
-4.224213058550121502e+01 2.458324526837248059e-01 -5.802000000000272273e+00 1.000000000000000000e+03 -3.311835537412062536e+01 -4.582861061143640313e+01 9.240000000000000435e-01
-4.221481152552733107e+01 2.480733157166617464e-01 -5.803000000000272607e+00 1.000000000000000000e+03 -3.310548634841131843e+01 -4.581674158572709388e+01 1.096000000000000085e+00
-4.218790571812613877e+01 2.606494007860016282e-01 -5.804000000000272941e+00 1.000000000000000000e+03 -3.306909953139387426e+01 -4.578135476870964737e+01 1.096000000000000085e+00
-4.216077383288300240e+01 2.407766457734415722e-01 -5.805000000000273275e+00 1.000000000000000000e+03 -3.302122203058453920e+01 -4.573447726790031709e+01 8.060000000000000497e-01
-4.213310830412935815e+01 2.443925978458516834e-01 -5.806000000000273609e+00 1.000000000000000000e+03 -3.295083700797914616e+01 -4.566509224529492172e+01 1.721999999999999975e+00
-4.210428099822780013e+01 2.649873231053381240e-01 -5.807000000000273943e+00 1.000000000000000000e+03 -3.286738349697245098e+01 -4.558263873428822421e+01 9.799999999999999822e-01
-4.207388948792951311e+01 2.611259720829166575e-01 -5.808000000000274277e+00 1.000000000000000000e+03 -3.285415730785229016e+01 -4.557041254516806816e+01 1.800000000000000044e+00
-4.204403698053440763e+01 2.587618380282975528e-01 -5.809000000000274611e+00 1.000000000000000000e+03 -3.283546476530821678e+01 -4.555272000262399246e+01 1.131999999999999895e+00
-4.201454001131974536e+01 2.429082424309632060e-01 -5.810000000000274945e+00 1.000000000000000000e+03 -3.282863541036172705e+01 -4.554689064767750040e+01 9.220000000000000417e-01
-4.198572312348595403e+01 2.112621364326779105e-01 -5.811000000000275278e+00 1.000000000000000000e+03 -3.277363562428360666e+01 -4.549289086159938478e+01 1.618000000000000105e+00
-4.195618207834026947e+01 2.118766632885476786e-01 -5.812000000000275612e+00 1.000000000000000000e+03 -3.272336384436295020e+01 -4.544361908167872599e+01 1.987999999999999989e+00
-4.192606115637996567e+01 2.310960592817523918e-01 -5.813000000000275946e+00 1.000000000000000000e+03 -3.271592107578862851e+01 -4.543717631310440197e+01 7.840000000000000302e-01
-4.189663479662274881e+01 2.199633364677722469e-01 -5.814000000000276280e+00 1.000000000000000000e+03 -3.268228359097548719e+01 -4.540453882829126542e+01 1.671999999999999931e+00
-4.186711517656772941e+01 2.098149677733087415e-01 -5.815000000000276614e+00 1.000000000000000000e+03 -3.268052201142998570e+01 -4.540377724874576160e+01 2.600000000000000089e-01
-4.183842050167023530e+01 2.207031544304352000e-01 -5.816000000000276948e+00 1.000000000000000000e+03 -3.257728032841703225e+01 -4.530153556573280582e+01 1.923999999999999932e+00
-4.180756932264599612e+01 2.237012745649206436e-01 -5.817000000000277282e+00 1.000000000000000000e+03 -3.255280964648775921e+01 -4.527806488380353755e+01 7.620000000000000107e-01
-4.177694156369999945e+01 2.280792148104534012e-01 -5.818000000000277616e+00 1.000000000000000000e+03 -3.252560263094372317e+01 -4.525185786825950629e+01 1.393999999999999906e+00
-4.174644686430806928e+01 2.380407718788437044e-01 -5.819000000000277950e+00 1.000000000000000000e+03 -3.244614012721234531e+01 -4.517339536452812609e+01 1.455999999999999961e+00
-4.171447745490926451e+01 2.259935858031345834e-01 -5.820000000000278284e+00 1.000000000000000000e+03 -3.243328629523523432e+01 -4.516154153255101278e+01 8.199999999999999512e-01
-4.168313483097974625e+01 2.260746770878198364e-01 -5.821000000000278618e+00 1.000000000000000000e+03 -3.241707751543472682e+01 -4.514633275275051005e+01 1.167999999999999927e+00
-4.165228616908299131e+01 2.191937444577097549e-01 -5.822000000000278952e+00 1.000000000000000000e+03 -3.234566501172970732e+01 -4.507592024904548822e+01 8.299999999999999600e-01
-4.162021230790365678e+01 2.007636628153888492e-01 -5.823000000000279286e+00 1.000000000000000000e+03 -3.234536015257799590e+01 -4.507661538989377448e+01 1.000000000000000000e+00
-4.158915655300871350e+01 2.048540229346994535e-01 -5.824000000000279620e+00 1.000000000000000000e+03 -3.234467096562357824e+01 -4.507692620293936159e+01 1.576000000000000068e+00
-4.155904549968129658e+01 2.122210937486494753e-01 -5.825000000000279954e+00 1.000000000000000000e+03 -3.229343491097276342e+01 -4.502669014828854444e+01 1.989999999999999991e+00
-4.152833162829967506e+01 2.124477430492563435e-01 -5.826000000000280288e+00 1.000000000000000000e+03 -3.227284102083311268e+01 -4.500709625814889137e+01 1.868000000000000105e+00
-4.149795229569142663e+01 2.015819781639082986e-01 -5.827000000000280622e+00 1.000000000000000000e+03 -3.221698857718487830e+01 -4.495224381450066176e+01 1.314000000000000057e+00
-4.146683190627804549e+01 1.845309550874771054e-01 -5.828000000000280956e+00 1.000000000000000000e+03 -3.220701173611865897e+01 -4.494326697343444010e+01 1.419999999999999873e-01
-4.143638278846681544e+01 1.826245281068848980e-01 -5.829000000000281290e+00 1.000000000000000000e+03 -3.219412282648769974e+01 -4.493137806380347854e+01 1.808000000000000052e+00
-4.140648531365452101e+01 1.753639625625374454e-01 -5.830000000000281624e+00 1.000000000000000000e+03 -3.212040858793281473e+01 -4.485866382524859830e+01 1.850000000000000089e+00
-4.137530011295170596e+01 1.764916116771118593e-01 -5.831000000000281958e+00 1.000000000000000000e+03 -3.209021825196520439e+01 -4.482947348928098563e+01 8.539999999999999813e-01
-4.134417610331141191e+01 1.760078293135572958e-01 -5.832000000000282292e+00 1.000000000000000000e+03 -3.204052123184695233e+01 -4.478077646916273125e+01 1.826000000000000068e+00
-4.131250896301109776e+01 1.807413983942458557e-01 -5.833000000000282625e+00 1.000000000000000000e+03 -3.203481035542981203e+01 -4.477606559274559572e+01 1.633999999999999897e+00
-4.128167119594147039e+01 1.809141537840565639e-01 -5.834000000000282959e+00 1.000000000000000000e+03 -3.203377354487007267e+01 -4.477602878218586113e+01 1.245999999999999996e+00
-4.125175493220483958e+01 1.682752430825091572e-01 -5.835000000000283293e+00 1.000000000000000000e+03 -3.201181874142535122e+01 -4.475507397874113735e+01 2.240000000000000047e-01
-4.122210164603301763e+01 1.637551775838715640e-01 -5.836000000000283627e+00 1.000000000000000000e+03 -3.200036309064847728e+01 -4.474461832796426108e+01 1.284000000000000030e+00
-4.119300407979256562e+01 2.009504194628952689e-01 -5.837000000000283961e+00 1.000000000000000000e+03 -3.199809923931391609e+01 -4.474335447662970466e+01 4.680000000000000271e-01
-4.116469404101464136e+01 1.920045076798470307e-01 -5.838000000000284295e+00 1.000000000000000000e+03 -3.197235702084340403e+01 -4.471861225815919028e+01 8.399999999999999689e-01
-4.113648341853059520e+01 1.944208160453057832e-01 -5.839000000000284629e+00 1.000000000000000000e+03 -3.195565134036641552e+01 -4.470290657768219944e+01 1.606000000000000094e+00
-4.110861853266747090e+01 2.020000666938288614e-01 -5.840000000000284963e+00 1.000000000000000000e+03 -3.186225387817330557e+01 -4.461050911548909426e+01 1.584000000000000075e+00
-4.107892348077505318e+01 1.986584977617758818e-01 -5.841000000000285297e+00 1.000000000000000000e+03 -3.185993785659684363e+01 -4.460919309391262999e+01 4.359999999999999987e-01
-4.105004742034309828e+01 2.025740866118206640e-01 -5.842000000000285631e+00 1.000000000000000000e+03 -3.179993274681808657e+01 -4.455018798413387060e+01 1.701999999999999957e+00
-4.102030112202766787e+01 2.143831100347871332e-01 -5.843000000000285965e+00 1.000000000000000000e+03 -3.179149360634994537e+01 -4.454274884366573417e+01 1.824000000000000066e+00
-4.099120157805642606e+01 2.160346083917086546e-01 -5.844000000000286299e+00 1.000000000000000000e+03 -3.178269383619236521e+01 -4.453494907350815168e+01 8.319999999999999618e-01
-4.096270663933820089e+01 2.114867311841149011e-01 -5.845000000000286633e+00 1.000000000000000000e+03 -3.175844108146665690e+01 -4.451169631878244104e+01 6.420000000000000151e-01
-4.093435859363713547e+01 2.188274123209796307e-01 -5.846000000000286967e+00 1.000000000000000000e+03 -3.173071050514023739e+01 -4.448496574245602631e+01 1.640000000000000069e-01
-4.090605572069957674e+01 2.178223120602947038e-01 -5.847000000000287301e+00 1.000000000000000000e+03 -3.169984038597227993e+01 -4.445509562328806652e+01 1.802000000000000046e+00
-4.087770907870162773e+01 2.030712362507445246e-01 -5.848000000000287635e+00 1.000000000000000000e+03 -3.168555183571884726e+01 -4.444180707303463862e+01 1.433999999999999941e+00
-4.084978022445307744e+01 2.178148913001860809e-01 -5.849000000000287969e+00 1.000000000000000000e+03 -3.168532371964544581e+01 -4.444257895696123484e+01 5.600000000000000533e-01
-4.082263092655696823e+01 2.256464373396313006e-01 -5.850000000000288303e+00 1.000000000000000000e+03 -3.167616305228057172e+01 -4.443441828959636553e+01 1.935999999999999943e+00
-4.079598555006614191e+01 2.214795374258028138e-01 -5.851000000000288637e+00 1.000000000000000000e+03 -3.166957706444378573e+01 -4.442883230175957721e+01 7.199999999999999456e-02
-4.076988825936873440e+01 2.085369299374056351e-01 -5.852000000000288971e+00 1.000000000000000000e+03 -3.165364088408634302e+01 -4.441389612140213217e+01 8.279999999999999583e-01
-4.074407691790427322e+01 2.064572990974147260e-01 -5.853000000000289305e+00 1.000000000000000000e+03 -3.161193195607145867e+01 -4.437318719338725259e+01 1.612000000000000099e+00
