c d e
2.192737609802821730e-01 2.256428344454669208e-02 -4.007206542376572367e-01
2.238953684605697880e-01 2.250675420183586781e-02 -4.126244293424193854e-01
2.056249996232153432e-01 2.334801384849327643e-02 -3.816457172791989372e-01
2.503772050764636603e-01 2.146928431216437241e-02 -4.442401290664379498e-01
2.387030856319727334e-01 2.161669428028120329e-02 -4.172112812013627492e-01
2.159066438274004351e-01 2.287397012249107325e-02 -4.049307631867516966e-01
2.409590632637339525e-01 2.174755212266528057e-02 -4.298509322430937862e-01
2.150778522275895721e-01 2.287268684189823140e-02 -3.953269503087666337e-01
2.263078264066231693e-01 2.222715714004118090e-02 -4.058620620061439421e-01
2.217039754805121277e-01 2.250386723113804305e-02 -4.098924436668440752e-01
2.255186046928170374e-01 2.226088206523424082e-02 -4.083977594411207779e-01
2.433484274718080709e-01 2.170784103195817771e-02 -4.399486046462999234e-01
2.079886988434913597e-01 2.321473972040282926e-02 -3.870781626259278685e-01
2.240532511048198838e-01 2.246895027167447254e-02 -4.061626066112863365e-01
2.252800695723675695e-01 2.238143583957855759e-02 -4.029877394420999792e-01
2.219698296108181257e-01 2.260916469669145210e-02 -4.080714588927049080e-01
2.063341109379304150e-01 2.330280527632446960e-02 -3.917514630668760267e-01
2.365560849510144337e-01 2.190044374727920934e-02 -4.234549171729271588e-01
2.204045454360716860e-01 2.259031843756136720e-02 -4.062642121186579303e-01
2.361732024963913990e-01 2.180704649872051634e-02 -4.236398919910777661e-01
2.184655884497510581e-01 2.261685417119842570e-02 -3.990576575795532488e-01
2.305940562290811346e-01 2.207036030112509775e-02 -4.068774321230401725e-01
2.244481923452470440e-01 2.240417866189822055e-02 -4.035446938793296745e-01
2.279601516369527126e-01 2.221188707803675028e-02 -4.087285133707030393e-01
2.232301507128739981e-01 2.260759234614092769e-02 -4.153924624431206691e-01
2.267092617159025547e-01 2.229112257047045215e-02 -4.124930325076884285e-01
2.417383289666954482e-01 2.148045131882108522e-02 -4.188386732114455224e-01
2.231779474874764357e-01 2.243760620485915278e-02 -4.009739900211236607e-01
2.623216683761957491e-01 2.076221040275081503e-02 -4.504614256012524631e-01
2.219596600263811226e-01 2.247627069054870461e-02 -3.981031406893918989e-01
2.200986816429824078e-01 2.257180101866887445e-02 -3.967472416290568349e-01
2.176113297597284113e-01 2.292479244404659403e-02 -4.118623702134441844e-01
2.267173182837527445e-01 2.223521909490929968e-02 -4.086233816389521767e-01
2.199312584470232146e-01 2.270429813726528370e-02 -4.102796485801960547e-01
2.210012319162519834e-01 2.249772131506779307e-02 -3.938345188109874107e-01
2.290870751169618025e-01 2.205014305368789909e-02 -4.005532957501635183e-01
2.346765236030343704e-01 2.189421572346507069e-02 -4.252208390349895284e-01
2.202321168577803245e-01 2.256147779996960090e-02 -4.017643881701388198e-01
2.475382258091587406e-01 2.138511242836631243e-02 -4.353506215950745384e-01
2.328703216449334867e-01 2.199266680042002292e-02 -4.205337028630704577e-01
2.419318593173966914e-01 2.169523861043195015e-02 -4.340213060183683025e-01
2.146926065600827105e-01 2.285758905865232365e-02 -3.959227729491343606e-01
2.147750021914847096e-01 2.281766486515300618e-02 -3.918489329437733204e-01
2.106896669687103874e-01 2.310264979095488780e-02 -3.915688335826387201e-01
2.420652642224496720e-01 2.163396711266570710e-02 -4.356913181063581941e-01
2.199303164598984672e-01 2.268198344179628637e-02 -4.073464666152564195e-01
2.114165905950922131e-01 2.305027516096168003e-02 -3.923852934875380338e-01
2.330999891830056736e-01 2.192176010738967548e-02 -4.134147580258222821e-01
2.310412961272867438e-01 2.212649437394810861e-02 -4.164301678616804114e-01
2.214891262953690987e-01 2.250640108527076494e-02 -4.019476578907990039e-01
2.266187835936273043e-01 2.226898597499964161e-02 -4.150160528733454202e-01
2.279446747634505943e-01 2.205318176718059839e-02 -4.003823040656445675e-01
2.038169471108530750e-01 2.339720012129484564e-02 -3.834457943187041806e-01
2.159980244187043041e-01 2.284932154432122234e-02 -4.048333441338746175e-01
2.008158861788369443e-01 2.368082497247345208e-02 -3.773485388850459366e-01
2.263437734274453828e-01 2.239346026695342162e-02 -4.108257523464035055e-01
2.321475536413368790e-01 2.199937435399557453e-02 -4.110236183169374558e-01
2.236253190769232901e-01 2.250306172712372016e-02 -4.093711231945926787e-01
2.165483357020325794e-01 2.282314026996394227e-02 -3.934004442809939661e-01
2.379469582948070538e-01 2.180727742295069174e-02 -4.235966086652485085e-01
2.198876512467189404e-01 2.271186523530364584e-02 -4.108727113618009241e-01
2.338493030374872994e-01 2.193735421490135284e-02 -4.179206055316495583e-01
2.239060691303429440e-01 2.254866258641878909e-02 -4.088709702516640787e-01
2.148052759712968385e-01 2.285016901203910239e-02 -4.005893780382213665e-01
2.332708176894282559e-01 2.192105911905371796e-02 -4.106209995548376623e-01
2.107084019616973780e-01 2.315415724586610338e-02 -3.952491626564307303e-01
2.398579792387733889e-01 2.153946528262159696e-02 -4.210610378147349175e-01
2.233581552126875369e-01 2.242253923168383359e-02 -4.000907916201259518e-01
2.389163260228466257e-01 2.170858100050449338e-02 -4.271046582299827810e-01
2.167117362779904521e-01 2.274159928566126324e-02 -3.969907225086626301e-01
2.378906964609572849e-01 2.186096701842846907e-02 -4.325884652699549804e-01
2.222347383789162745e-01 2.248342799502109357e-02 -4.045236870246947669e-01
2.211432099595269651e-01 2.257306281988944938e-02 -4.048774346389700796e-01
2.370442753087635968e-01 2.176790049870451146e-02 -4.187583437549526888e-01
2.119719887365130173e-01 2.302021188930735568e-02 -3.957999327747950824e-01
2.454264328660393790e-01 2.135425219889521345e-02 -4.249377737191788462e-01
2.306756891692143263e-01 2.220974392043052748e-02 -4.194961809400995500e-01
2.075613371161288967e-01 2.321353865015408913e-02 -3.859668452695277363e-01
2.233581552126875369e-01 2.242253923168383359e-02 -4.000907916201259518e-01
2.108835846955050553e-01 2.309298684733529158e-02 -4.031899540472027033e-01
2.284742107074060335e-01 2.221835999282579382e-02 -4.163458815139372549e-01
2.340101110950822960e-01 2.198346596686374943e-02 -4.221615181014743978e-01
2.292799132916325533e-01 2.223165503071306698e-02 -4.163968179763738453e-01
2.315240320410250074e-01 2.203487708286650318e-02 -4.122960758995873887e-01
2.285346328135609006e-01 2.233146655288450327e-02 -4.218308641223413868e-01
2.275071652882181272e-01 2.227527526998593702e-02 -4.142367403543865123e-01
2.168474726062139535e-01 2.275673915444567305e-02 -3.918147911462523947e-01
2.293677838527359292e-01 2.226766726030623283e-02 -4.084730934195724972e-01
2.366489553475297214e-01 2.176850648980301062e-02 -4.155784290279750381e-01
2.134568725168313197e-01 2.276438255789235351e-02 -3.874789235787577946e-01
2.309255088261883415e-01 2.211906871497518884e-02 -4.128624600401534783e-01
2.298440392275722388e-01 2.217343319422129116e-02 -4.167748330699594383e-01
2.211155755586768912e-01 2.262595469981650703e-02 -4.112571321213230879e-01
2.172057989087505803e-01 2.270800807175430563e-02 -3.946709630557493353e-01
2.316855984109744693e-01 2.203269426695343355e-02 -4.154580305074914159e-01
2.286919900368602487e-01 2.224521615031114716e-02 -4.111584341447035440e-01
2.148467431944207640e-01 2.298183120531789581e-02 -3.995925680537493196e-01
2.251303761993521668e-01 2.247292520690098369e-02 -4.127784522018663749e-01
2.366445377176344955e-01 2.172459844042737287e-02 -4.132597443933049286e-01
2.260793912243521664e-01 2.234951149356420932e-02 -4.097090225401026631e-01
2.375753671962315128e-01 2.181962379071975683e-02 -4.228592356678835262e-01
2.440567018733850180e-01 2.159946229324545205e-02 -4.321172748358529381e-01
2.546010376817782195e-01 2.101765290603390540e-02 -4.415924984629249206e-01
2.331264770300132128e-01 2.206477204537149808e-02 -4.192076993449975753e-01
2.188352822000432241e-01 2.267043595501099656e-02 -3.984183023311597127e-01
2.252868454503424989e-01 2.240170456057080303e-02 -4.211486687505453519e-01
2.266537682021407818e-01 2.235285604024587688e-02 -4.097585661364014920e-01
2.436496842690032416e-01 2.163749101915809353e-02 -4.395934138072119524e-01
2.375400853514499921e-01 2.189100193454273854e-02 -4.279511871562355907e-01
2.490488267783375065e-01 2.149289223699395873e-02 -4.392385824449734910e-01
2.184044507769407062e-01 2.266094021127404087e-02 -4.023457721625389727e-01
2.410013628616560766e-01 2.166354372658995525e-02 -4.315754047060077481e-01
2.231779474874764357e-01 2.243760620485915278e-02 -4.009739900211236607e-01
2.277223826185363897e-01 2.209803542451673625e-02 -4.035418541590123365e-01
2.079375343540390553e-01 2.316051892602797452e-02 -3.903546051656158200e-01
2.423923726138554890e-01 2.167663079492753581e-02 -4.316519415309310048e-01
2.138167402257564742e-01 2.310044401193683816e-02 -4.044230539731835661e-01
2.251171367920887789e-01 2.241092907751941060e-02 -4.078406018156371937e-01
2.523437305401146080e-01 2.119953707434994034e-02 -4.407087979710141434e-01
2.347753351561356894e-01 2.188376713513326063e-02 -4.161290041656154903e-01
2.371781800760979220e-01 2.171248478205871357e-02 -4.182101041036107025e-01
2.459310572093202918e-01 2.127638473066423286e-02 -4.228342587824414078e-01
2.376048796901446547e-01 2.184421852297594585e-02 -4.243573608085451365e-01
2.392869643012394132e-01 2.157007734410503960e-02 -4.156568596143024319e-01
2.190605053461966989e-01 2.270110689376716659e-02 -4.046266123842402473e-01
2.427176711417600163e-01 2.161148940885102357e-02 -4.298904986497571468e-01
2.276131931333396086e-01 2.231974821867846806e-02 -4.114566503022559774e-01
2.576154794189864372e-01 2.091967513466967341e-02 -4.387334825032688235e-01
2.368640968344755127e-01 2.195297393157242399e-02 -4.258753416154700266e-01
2.181990368544404202e-01 2.261242910195911116e-02 -3.962001474904568443e-01
2.188683263813528956e-01 2.263795916426401128e-02 -3.974244408640635884e-01
2.242910153026382858e-01 2.246154171158870269e-02 -4.107300602558004998e-01
2.336086511327257753e-01 2.208026978380977015e-02 -4.299288724739820378e-01
2.345913849497283099e-01 2.197798223328476658e-02 -4.229027911050174948e-01
2.402076664456893607e-01 2.165011341875616724e-02 -4.273818934262255675e-01
2.352736204821841426e-01 2.198828813024116674e-02 -4.199101388398316370e-01
2.324363487983513998e-01 2.201934415318931859e-02 -4.220110745951822784e-01
2.265455118859094341e-01 2.234812848414004932e-02 -4.106971377202999207e-01
2.272412379507655622e-01 2.230834147448979357e-02 -4.187194082525695915e-01
2.421253729227712537e-01 2.163636308138472408e-02 -4.263224444431109594e-01
2.504621379968563488e-01 2.117419273263830906e-02 -4.341531753568125263e-01
2.110932212644933692e-01 2.289264986913147615e-02 -3.865458251931307432e-01
2.374436965047854731e-01 2.176135827095021860e-02 -4.189289218335584541e-01
2.334436791878309325e-01 2.208580309797844587e-02 -4.232777832879205393e-01
2.368980423856894557e-01 2.168306944161986494e-02 -4.173286285752982883e-01
2.298829244570421704e-01 2.206847005298077577e-02 -4.084899243610355946e-01
2.197498013887952961e-01 2.254452208141746739e-02 -3.943473817823822669e-01
2.375505802203339289e-01 2.177778617573099956e-02 -4.240927836274303031e-01
2.075113315912318068e-01 2.323200783411689604e-02 -3.820906812416322573e-01
2.135086230948790575e-01 2.296520052057065067e-02 -3.936904408520729426e-01
2.133258251437624153e-01 2.293124987570155718e-02 -3.832384700230405672e-01
2.505990512431490735e-01 2.131895658539128061e-02 -4.458263895917388142e-01
2.316676920138691642e-01 2.194575448314063995e-02 -4.078107188945538919e-01
2.297841781501939185e-01 2.224923509781353420e-02 -4.184209863506478388e-01
2.274346821623578485e-01 2.228252234394434081e-02 -4.128730212790182597e-01
2.424268584431474860e-01 2.156256409115137399e-02 -4.264594911707496605e-01
2.193499728501768775e-01 2.254703423408033203e-02 -3.951241194532909562e-01
2.312665355736753803e-01 2.214270106909867544e-02 -4.207646383169392212e-01
2.341568063455443660e-01 2.207973194860530369e-02 -4.265566752150300456e-01
2.227120250889840225e-01 2.262919427681791759e-02 -4.168700208403054441e-01
2.424885905350500082e-01 2.179932470716585899e-02 -4.365409900095494899e-01
2.187752376796130438e-01 2.262314334001616981e-02 -4.007334209796091784e-01
2.257428396343854615e-01 2.250426398488299118e-02 -4.086481152807323047e-01
2.270101937069315401e-01 2.237971222619191888e-02 -4.105955838267529856e-01
2.180100115008087869e-01 2.278791441866601444e-02 -3.991880869313775282e-01
2.303470437360957135e-01 2.204693866638219452e-02 -4.053928114405899175e-01
2.235757959213231505e-01 2.243438758645338940e-02 -4.073312375927220508e-01
2.452892786188929364e-01 2.157309482267079359e-02 -4.324222087514557611e-01
1.995648094399646855e-01 2.347389052136207577e-02 -3.718563267977877951e-01
2.152555528183035527e-01 2.282516232153071825e-02 -3.925867899472518241e-01
2.295677885012719077e-01 2.200707696401540264e-02 -4.070798664417397683e-01
2.257690347943757114e-01 2.232098018584241159e-02 -4.118175039450334696e-01
2.280540628901490674e-01 2.224101914876605926e-02 -4.104981709317122585e-01
2.175060479005552772e-01 2.272774886609345638e-02 -4.000463279820773987e-01
2.221980769744129613e-01 2.254755332480475050e-02 -4.111740673944112023e-01
2.516546991356303220e-01 2.125476962858469793e-02 -4.389553225653722857e-01
2.550776617315211325e-01 2.096608120708010753e-02 -4.406263310861356919e-01
2.352971643335921570e-01 2.195469956209850082e-02 -4.239853292707389532e-01
1.983751904723876081e-01 2.376905514006629611e-02 -3.721973913639377018e-01
2.137299276931186043e-01 2.286896294410092900e-02 -3.855826036184429872e-01
2.027657120681150005e-01 2.341055966165998467e-02 -3.816060922431129265e-01
2.400048870788118460e-01 2.173332086214210465e-02 -4.267342307828840831e-01
2.164156475066238983e-01 2.279452139562906585e-02 -3.978862698920285768e-01
2.445610654524472682e-01 2.160493937935093964e-02 -4.354242362129604471e-01
2.500366277447565455e-01 2.131234872353101814e-02 -4.383128069004630367e-01
2.328327153937783667e-01 2.194325967176343622e-02 -4.071706760875386522e-01
2.441201137179711544e-01 2.157545125649921319e-02 -4.346751986699022297e-01
2.295934228738880645e-01 2.213726572740168375e-02 -4.134973489214038844e-01
2.280072314595282812e-01 2.232436400772901466e-02 -4.165355313571783569e-01
2.141333120839610249e-01 2.287403612874050821e-02 -3.923000713678623796e-01
2.507653922007162528e-01 2.132705604692780588e-02 -4.449412523345913639e-01
2.393746115257551210e-01 2.179457546996559428e-02 -4.279686514641267703e-01
2.485370496863892331e-01 2.138841144686878804e-02 -4.382031297728512520e-01
2.042005860789555260e-01 2.334416500847288911e-02 -3.826113318147712494e-01
2.249878278390429198e-01 2.233487330273899521e-02 -4.051639032934372109e-01
2.516451067748914916e-01 2.107078650181781754e-02 -4.309796357735800054e-01
2.293123384465571846e-01 2.216296180001153457e-02 -4.158928186128389992e-01
2.090724052850017056e-01 2.335256066075251657e-02 -3.946601143217975949e-01
2.130291778761694843e-01 2.296313753129562707e-02 -3.918931925178953390e-01
2.490937908084793762e-01 2.149234748189242372e-02 -4.471854740287652952e-01
2.176270988018622621e-01 2.298029509763765618e-02 -4.125115105044965258e-01
2.139990135988127928e-01 2.302192800961076410e-02 -4.062124842193843843e-01
2.213432051231762898e-01 2.250547243361634281e-02 -4.013702974256757594e-01
2.393249664519740971e-01 2.153938989634624629e-02 -4.197402030387250571e-01
2.213058291614862227e-01 2.266881873044702261e-02 -4.141233300232920467e-01
2.230786799894710626e-01 2.249502101738292889e-02 -4.082363557571967450e-01
2.272531857660391452e-01 2.231473671418752330e-02 -4.129557899750562200e-01
2.348543479444178406e-01 2.193905813398841845e-02 -4.119653751480184534e-01
2.271666922656643273e-01 2.230642807284351908e-02 -4.183618704895210039e-01
2.402677032457711803e-01 2.170266797501471667e-02 -4.240249614037722159e-01
2.410555196579156068e-01 2.161514216412279213e-02 -4.254399375560885543e-01
2.348243853193903163e-01 2.191757492710923530e-02 -4.171809557380670164e-01
2.206250537278524604e-01 2.267171337837717640e-02 -4.053433487301001392e-01
2.126552578647671332e-01 2.281336235023657955e-02 -3.811370848592119387e-01
2.325731796148886588e-01 2.190798990963701079e-02 -4.127452582677605397e-01
