a b
1.003962500428193932e-02 -8.812291821294704341e-02
1.013613825965533483e-02 -8.761274684769126964e-02
1.018828319471165589e-02 -8.989471213156274843e-02
1.017990590340561718e-02 -9.691818950874098171e-02
1.029351328912094660e-02 -9.851168217901284940e-02
1.015836749237981895e-02 -8.839930024100439709e-02
1.023664548874143876e-02 -1.004046007024510523e-01
1.014794990088975501e-02 -9.605893274636123635e-02
1.018772485650336346e-02 -9.201938119561625662e-02
1.020530269486465136e-02 -9.331103882234015323e-02
1.010628964165240923e-02 -9.316749196130791333e-02
1.020076971172552416e-02 -9.540357857343551018e-02
1.001067087825544683e-02 -8.319417600188616646e-02
1.017783357043457876e-02 -9.390337927741776447e-02
1.015961261589741482e-02 -9.616670305575536482e-02
1.013034556202817293e-02 -9.435372761565097299e-02
1.006249035471159375e-02 -8.506907361302151749e-02
1.017187297738968155e-02 -9.672766643840713385e-02
1.016002644886886130e-02 -8.971179230655179637e-02
1.019480607369248337e-02 -9.278199875582449074e-02
1.014987088782429853e-02 -8.628191067474233478e-02
1.013066913831386223e-02 -1.048101724255050549e-01
9.923303793918911153e-03 -9.038722852015457221e-02
1.006517247411307936e-02 -8.861087293818248334e-02
9.930356225291814276e-03 -8.454030288791480885e-02
9.767398351208191054e-03 -7.784323466136955361e-02
1.007003460773377851e-02 -8.894083396473750902e-02
9.943367914004561103e-03 -8.867715921975283244e-02
1.015675434588383247e-02 -8.528072790001783865e-02
1.012481024928800488e-02 -9.059243225376500952e-02
1.024674594671713679e-02 -9.294366486579308528e-02
1.032297324881399636e-02 -1.005641287433107767e-01
1.011669105601199770e-02 -9.241157169901503821e-02
1.029899534408869333e-02 -9.817849127766509199e-02
1.016585504607445817e-02 -9.684589383214547986e-02
1.011993664882014643e-02 -9.182156509124461685e-02
1.025159190033266693e-02 -9.605933857355419825e-02
1.005885166956679150e-02 -8.677127028913522722e-02
1.001151080592772857e-02 -9.119669328741464298e-02
1.001903569342281475e-02 -8.439771749399382905e-02
1.017383792099611772e-02 -9.209800872474049882e-02
1.010999487984352158e-02 -9.667135555125505597e-02
1.006169977460864839e-02 -8.799187373088290798e-02
1.010520476209945256e-02 -9.450108603780860150e-02
1.022614227355597011e-02 -9.758078722881036171e-02
1.013677802799868577e-02 -9.950029338787547140e-02
1.003393887361385406e-02 -9.192723148690773449e-02
1.023287821819791887e-02 -1.025609686550119637e-01
9.955664309361914044e-03 -7.910423501299934657e-02
1.024500955916361061e-02 -9.372411013821069226e-02
1.013540198667376574e-02 -9.558933005675496197e-02
1.004849842383079978e-02 -8.271013661785664439e-02
1.006486233319946189e-02 -8.020414881270343521e-02
9.899728832067002104e-03 -8.370187673381312976e-02
1.013052558122565922e-02 -9.305354987244029985e-02
1.022614227355597011e-02 -9.758078722881036171e-02
1.013997579138260774e-02 -9.023321308284915077e-02
1.010480155068908120e-02 -9.382041243602934344e-02
1.011132988598082566e-02 -9.152457120367696319e-02
1.016720836452787713e-02 -9.447123209101926378e-02
1.013277887589810605e-02 -9.487475474573359158e-02
1.003887410246658007e-02 -9.773122123900579439e-02
9.895852519717453222e-03 -8.404036198711395400e-02
1.012970436103753646e-02 -9.408303063941514388e-02
1.005785798222991190e-02 -9.397256337699944062e-02
1.030242071663056702e-02 -9.248877525123444521e-02
1.011273269591861368e-02 -9.050949897600224503e-02
9.956393539181818131e-03 -9.123035669707779682e-02
1.013209267502429567e-02 -9.830947902887232637e-02
9.862524413301522463e-03 -7.981882648274196690e-02
1.022305344648719722e-02 -9.920792898464259046e-02
1.006627777384389022e-02 -9.189138861390455659e-02
1.005838914734996647e-02 -9.083186257453346180e-02
1.005551860123753138e-02 -8.986595787874840369e-02
9.990485889256703333e-03 -8.249479095513656546e-02
1.008184695400320130e-02 -9.250056143522900065e-02
9.902684427072615259e-03 -8.338673193898205049e-02
1.021327400395899421e-02 -9.230725203720591132e-02
1.003177542935797251e-02 -9.335851098451874996e-02
1.001215789732114864e-02 -9.423259289259022786e-02
1.019242092030991920e-02 -9.523733891160346410e-02
1.008182835266574484e-02 -9.188322487953870521e-02
1.013668424801259654e-02 -8.553808469130386172e-02
9.877314431282091522e-03 -7.535278375121645666e-02
1.011066067984047606e-02 -8.866632279769182112e-02
1.017187297738968155e-02 -9.672766643840713385e-02
1.011129644018108481e-02 -9.024486996246894321e-02
1.012265604964053545e-02 -9.274421239749486290e-02
1.003342660941873576e-02 -8.627692345885762393e-02
1.009734032002081866e-02 -8.944863256796664608e-02
1.016191788841189908e-02 -9.221978771416772247e-02
1.008750755762470586e-02 -9.371536896525523019e-02
1.007232502940862140e-02 -8.818813453406271208e-02
1.001605918656565952e-02 -8.799511200659493326e-02
1.010957839918905782e-02 -8.301215488061264303e-02
1.006115147672524690e-02 -9.511039652666863908e-02
1.018787366461541832e-02 -9.226562518738856689e-02
1.009560385121154036e-02 -8.597884445158432420e-02
9.990007168627280942e-03 -8.684405572059117340e-02
1.003169406574055955e-02 -8.956433970483446139e-02
1.015639411585613633e-02 -9.878321318385574479e-02
1.028149426566846852e-02 -9.939827350736396561e-02
1.010056074633684797e-02 -9.411382900270859331e-02
1.002801230029568696e-02 -8.866782810465156928e-02
1.009718053243955499e-02 -8.520755224389953142e-02
9.987720626211504804e-03 -9.051142579436444180e-02
1.003969885130141793e-02 -9.278558487653087994e-02
1.014588928767159309e-02 -8.440438860871979365e-02
9.975213642515058654e-03 -8.763852176607889177e-02
1.018682013553140475e-02 -9.280933883058239964e-02
1.028571931179250720e-02 -9.433614436063919584e-02
1.006791929858909945e-02 -8.577975895897371750e-02
1.000582498994961878e-02 -8.499773540789679060e-02
1.012779765563132095e-02 -9.030913281553876182e-02
1.002755467456219185e-02 -9.052473992437071182e-02
1.006685009661291430e-02 -9.383982333716600621e-02
9.932178140432332270e-03 -8.346520246425126466e-02
1.011260024205271751e-02 -9.209763146247818000e-02
1.012892545270369787e-02 -8.942052831515967526e-02
1.014205652364467969e-02 -9.116076482678625581e-02
1.013487114335366590e-02 -9.697469807148029197e-02
1.007571880058363151e-02 -8.907008927026782708e-02
9.939473634719177275e-03 -8.641007223186925046e-02
1.010690964005891285e-02 -9.214579114581522568e-02
1.017260662235156682e-02 -9.589493144927607737e-02
1.001807331780339705e-02 -8.868913136199041425e-02
1.030251757511461974e-02 -1.023077953334559087e-01
9.995991585078911612e-03 -9.066024138930162124e-02
1.001038763661969005e-02 -8.075510084196291238e-02
1.014406847716806809e-02 -9.637208652032569489e-02
9.949824170563670300e-03 -7.914720534444219524e-02
1.007222136384126887e-02 -8.291876164105915770e-02
1.005031774628763891e-02 -9.523746506636321385e-02
1.011958105139522390e-02 -8.957281680614492814e-02
1.012388088957487386e-02 -9.368276441582690239e-02
9.987984046196420052e-03 -8.203131910216332479e-02
1.020355905761747423e-02 -9.803312381674955667e-02
9.948718709252998837e-03 -8.075383865254215365e-02
1.005761888689030853e-02 -8.631494696131647437e-02
1.034199052950468545e-02 -1.071121563174892710e-01
1.009363831272704071e-02 -9.166835436718057117e-02
1.025194331033176670e-02 -9.780190761334695004e-02
1.010359670822709444e-02 -8.670053013818423970e-02
1.016896016181675216e-02 -9.287053702156677915e-02
1.008798848666932896e-02 -9.368317670017778376e-02
1.006549128007330068e-02 -9.183964529024679635e-02
1.019369136721741398e-02 -9.092793627164685866e-02
1.006328799295561766e-02 -8.833762567634750873e-02
1.018310540869105107e-02 -8.890795265609185982e-02
1.020769714032480208e-02 -9.751192248530937690e-02
1.020881661026311338e-02 -9.747129833468748394e-02
1.012389694146562796e-02 -9.064095885288159238e-02
1.011387884886352090e-02 -8.967100123053373117e-02
9.972163770146480477e-03 -8.100214854427223443e-02
1.006304111092477804e-02 -8.920888996577147623e-02
1.007503868893997595e-02 -8.808802792752268296e-02
1.012650901063920361e-02 -9.505500240568642845e-02
1.003653229422167559e-02 -8.712052489302690716e-02
1.015598951475874673e-02 -9.929228592257000052e-02
1.020549273190875239e-02 -9.859917294371567387e-02
1.016757489789813645e-02 -9.493649702953699254e-02
1.014060164059179397e-02 -9.386752632441175415e-02
1.019349363401687858e-02 -9.151768365756307588e-02
1.004816548141884702e-02 -9.218155644124670367e-02
1.008535057775751531e-02 -8.628531816471518567e-02
1.005209849656120424e-02 -8.924691327827916076e-02
1.011246120149254801e-02 -8.958373377089046130e-02
1.014475148433623131e-02 -9.200022375406424757e-02
1.029937539443667033e-02 -1.032615341880978033e-01
1.020328448237944885e-02 -9.377253378146499507e-02
1.011028807909163107e-02 -8.931015492668903377e-02
1.001698198172780441e-02 -8.788028152187599140e-02
1.013090687342681206e-02 -8.361011092026071623e-02
1.023916229930021959e-02 -1.009279222376553431e-01
1.009723986726897282e-02 -9.036309923099961061e-02
1.029925706473370367e-02 -1.013462241387126372e-01
1.021537362158153606e-02 -9.028852619498950460e-02
1.009708300319123175e-02 -8.784017285858269908e-02
9.969406058012386662e-03 -8.238525924993345129e-02
1.002228021800831426e-02 -9.373675422942673308e-02
1.005618194907960394e-02 -8.788368330465656797e-02
1.013386016754509733e-02 -9.108362959463001118e-02
1.028025627178637963e-02 -9.918023993527591564e-02
1.027148694546518165e-02 -1.028217771201653807e-01
1.005507441130191332e-02 -8.530505777218810870e-02
9.960583002002407205e-03 -7.758033360055138772e-02
1.005797093508035284e-02 -8.880106901295325983e-02
1.010992822401830804e-02 -8.779429206433864152e-02
1.004206879633930821e-02 -8.960100859890851588e-02
1.013057622443923333e-02 -9.269343459990064815e-02
1.007416388932985685e-02 -9.189755600327220719e-02
1.012892545270369787e-02 -8.942052831515967526e-02
1.013466748339787726e-02 -8.869551998110791757e-02
1.010298166838877881e-02 -9.042159887093759174e-02
1.018224718821240937e-02 -9.289645269923774151e-02
9.911328222789894671e-03 -8.180753945124363824e-02
1.005662883949551972e-02 -8.716733095711148849e-02
1.000673573091974411e-02 -8.882621573519444702e-02
9.968590027743140514e-03 -8.288839996324948167e-02
1.001077191531177940e-02 -8.198235093338501756e-02
1.009989477658588403e-02 -9.588001149796743228e-02
1.005945806794863312e-02 -8.578994699907371846e-02
1.025854389847643405e-02 -9.733588587361041711e-02
1.013351337478816255e-02 -8.393816126057029869e-02
1.023132332533543964e-02 -9.358412875589805502e-02
1.014681052308342990e-02 -9.556915787676167895e-02
1.006634505737219465e-02 -8.650840770090306719e-02
1.018928526094020626e-02 -9.098581029068153470e-02
1.020069419294631491e-02 -9.379278107621025207e-02
1.009184847857987760e-02 -9.359434732762217379e-02
1.006307718721009131e-02 -8.907060599458027639e-02
1.003897067406452764e-02 -8.712712483041351597e-02
1.018692732052325217e-02 -9.657196343494578450e-02
1.010204579620828380e-02 -9.326777693415677639e-02
1.025314824686054255e-02 -9.300270024929258028e-02
9.925216974762021693e-03 -8.274412601775904541e-02
1.000424052538552433e-02 -9.084281306004182710e-02
1.029484894896023212e-02 -9.218927237564167321e-02
1.012890527045205019e-02 -9.490012004587633498e-02
1.010667951423688260e-02 -9.097488113662177689e-02
1.019884056473370493e-02 -9.436230700943792904e-02
1.005358795738216238e-02 -8.729008479242739149e-02
1.019622363715575603e-02 -9.222612679939534708e-02
1.011907969291101633e-02 -8.806997643513625462e-02
1.011117584141740799e-02 -9.008463662838561703e-02
1.015506241089294409e-02 -9.765410433391252809e-02
1.005801238581029156e-02 -9.274326490199791273e-02
1.008153686113479747e-02 -8.644445847293669161e-02
1.001289394265135468e-02 -8.834954818705131885e-02
1.016557643001522043e-02 -9.799538669095597676e-02
1.027164249324170886e-02 -9.585079396476503533e-02
1.007048119641211492e-02 -9.144049513437702004e-02
1.021410718437432141e-02 -9.642125833321801842e-02
1.001725963991904195e-02 -8.638820272017544433e-02
9.913049675529174432e-03 -8.310995331431336730e-02
1.014591464647775915e-02 -9.299191517769589410e-02
1.019150159677340017e-02 -9.062806089985220304e-02
1.010969738672813645e-02 -9.326303255663259684e-02
1.010044534359742091e-02 -1.020760552367421248e-01
1.022140695400342025e-02 -9.196136397604348645e-02
1.013882975853309942e-02 -9.240397252212906309e-02
1.007066316625341434e-02 -8.986346668706457486e-02
1.022109773027383289e-02 -1.024045359370884256e-01
9.998751116696236174e-03 -7.739907146620494949e-02
1.017129531287290500e-02 -9.607264355811651058e-02
1.003897767079769965e-02 -8.610607013778914798e-02
1.018811382479237887e-02 -8.414139594005010103e-02
1.029228717996364534e-02 -1.039308246061425578e-01
1.002655771429007692e-02 -8.166319521804266124e-02
9.990007168627280942e-03 -8.684405572059117340e-02
1.006960671915195504e-02 -8.517982630097242769e-02
1.008510660912742551e-02 -8.799136901587689685e-02
1.006746669359189633e-02 -8.705798959969568429e-02
1.009544391632527516e-02 -8.740364887262086491e-02
1.021166962158463060e-02 -9.759360392463922729e-02
1.017474712985675517e-02 -8.984176614041472497e-02
1.007144602855496174e-02 -8.717795660405669445e-02
1.003291881708061328e-02 -9.096208743857725487e-02
1.007240941825796737e-02 -8.977065398475247981e-02
1.037768349390028044e-02 -1.010106010450990688e-01
1.023317321690512399e-02 -9.400097765441617348e-02
1.020842371430687873e-02 -1.008041214315846812e-01
1.016150913811264545e-02 -9.314377271676677061e-02
1.004028660161275510e-02 -8.655979794398627192e-02
1.015514567915432043e-02 -9.522226512422227174e-02
1.000929252656870133e-02 -8.613413411782722129e-02
1.013561993225717967e-02 -8.625625965655037142e-02
1.012869496153299270e-02 -9.473233395406022161e-02
1.026580060072248418e-02 -9.787185434310252674e-02
1.000582498994961878e-02 -8.499773540789679060e-02
1.022001363405833363e-02 -1.005263149737649631e-01
1.011764305152688947e-02 -8.985999095821894933e-02
1.023014160666041450e-02 -9.775059305202504767e-02
1.011457218446687456e-02 -9.098643563932085065e-02
1.011245298146293964e-02 -9.476799304277783165e-02
1.000992952528989566e-02 -8.915154381037115883e-02
1.003431084845340937e-02 -8.393592264012283977e-02
1.019000820987518013e-02 -9.736596724389068314e-02
1.015781549821732910e-02 -9.766494767987565773e-02
1.006638159968371860e-02 -8.653194684899201405e-02
1.007328185605220472e-02 -9.198401158876201578e-02
9.958904652148360681e-03 -8.249950160781049924e-02
1.001754752924134684e-02 -8.598644655136999937e-02
1.025759202339229098e-02 -9.833915659212633109e-02
9.986872485078970851e-03 -8.348772241737489885e-02
1.015836749237981895e-02 -8.839930024100439709e-02
1.007672473219946990e-02 -8.859459809427105981e-02
1.002905087372100990e-02 -9.035268617700076277e-02
1.005335379553853187e-02 -8.931921833164668811e-02
1.008914577763934256e-02 -8.660096410639073206e-02
1.008415241183670263e-02 -8.953424733437231886e-02
1.017067880846872496e-02 -1.005351889330829973e-01
1.003454957541990294e-02 -8.902898971503026004e-02
9.964457215735057771e-03 -8.047573603796709385e-02
9.987456536525593509e-03 -8.948525728792211531e-02
1.003969161873292937e-02 -9.252969746612671464e-02
1.014909719212684497e-02 -9.884244133630715190e-02
1.006624873017415711e-02 -8.558877113697604955e-02
1.014378019707268264e-02 -9.665876401751405389e-02
1.010957839918905782e-02 -8.301215488061264303e-02
9.981776950833756712e-03 -8.571119863744036671e-02
1.015516567564093281e-02 -9.668744939900286717e-02
1.005030416365602225e-02 -8.326564412088477418e-02
1.002400259061022453e-02 -8.213229722037107550e-02
1.020333516662277201e-02 -9.291058213555225542e-02
1.013172013371739510e-02 -8.722122647338803603e-02
1.005459634608438929e-02 -8.287625799756903611e-02
1.016247032835236597e-02 -8.868315261257153637e-02
1.019037760204991733e-02 -9.243354908388368152e-02
1.011598122589598553e-02 -8.939396445581837547e-02
1.003665631626634441e-02 -8.882959765389619733e-02
1.022653330428056201e-02 -9.609515997333129000e-02
1.019094402569405144e-02 -9.206986060665411920e-02
1.000483216098198291e-02 -8.042010013299649707e-02
1.024093342933821843e-02 -9.680552201028214121e-02
1.004217122132303880e-02 -8.994940604791556993e-02
1.014065449543673919e-02 -9.251614926745266310e-02
1.002435516761725903e-02 -9.124575702179704706e-02
1.027810816204317856e-02 -9.412272950180300413e-02
1.015468301970794129e-02 -1.013322444875484063e-01
1.000182185186325456e-02 -9.071318086313162610e-02
1.008053038771371257e-02 -8.263994773060945320e-02
9.970128426507865460e-03 -8.178243297554188551e-02
1.010754851823843919e-02 -9.240017032731517865e-02
