logz logzerr logvol nlive logl logwt insert_order
-4.294254540440444835e+05 3.262918262267521186e+03 -1.130000000000000865e-01 1.000000000000000000e+03 -4.283966391246333951e+05 -4.284036603798707365e+05 1.820000000000000062e+00
-4.284036603798707365e+05 2.649716026406453238e+03 -1.140000000000000874e-01 1.000000000000000000e+03 -4.267718558952588355e+05 -4.267788781504961662e+05 3.119999999999999996e-01
-4.267788781504961662e+05 3.150665879111920731e+03 -1.150000000000000883e-01 1.000000000000000000e+03 -4.247343438706443994e+05 -4.247413671258817194e+05 5.819999999999999618e-01
-4.247413671258817194e+05 3.599969414884970774e+03 -1.160000000000000892e-01 1.000000000000000000e+03 -4.240653337585623958e+05 -4.240723580137997051e+05 1.592000000000000082e+00
-4.240723580137997051e+05 7.556629019576778319e+02 -1.170000000000000900e-01 1.000000000000000000e+03 -4.229053687914164620e+05 -4.229123940466537606e+05 8.339999999999999636e-01
-4.229123940466537606e+05 5.030072744295986240e+02 -1.180000000000000909e-01 1.000000000000000000e+03 -4.170515978852854460e+05 -4.170586241405227338e+05 1.947999999999999954e+00
-4.170586241405227338e+05 2.181668494203810496e+03 -1.190000000000000918e-01 1.000000000000000000e+03 -4.152763643679905799e+05 -4.152833916232279153e+05 2.720000000000000195e-01
-4.152833916232279153e+05 8.871539433420348360e+02 -1.200000000000000927e-01 1.000000000000000000e+03 -4.133802801572213066e+05 -4.133873084124586312e+05 1.560000000000000053e+00
-4.133873084124586312e+05 1.156158701334664784e+03 -1.210000000000000936e-01 1.000000000000000000e+03 -4.125138562677621376e+05 -4.125208855229994515e+05 1.971999999999999975e+00
-4.125208855229994515e+05 1.025911057545090216e+03 -1.220000000000000945e-01 1.000000000000000000e+03 -4.102641344863822451e+05 -4.102711647416195483e+05 1.806000000000000050e+00
-4.102711647416195483e+05 1.538794825962028654e+03 -1.230000000000000954e-01 1.000000000000000000e+03 -4.038940033949835342e+05 -4.039010346502208267e+05 2.020000000000000129e-01
-4.039010346502208267e+05 4.249973763447153033e+03 -1.240000000000000963e-01 1.000000000000000000e+03 -4.038934446013215929e+05 -4.039004768565589329e+05 8.379999999999999671e-01
